ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID,removed_reason
caltech_icsd_234587,Li6.075Si0.075P0.925S5Br1,,Li6.075 Si0.075 P0.925 S5 Br1,0.000873,,,,,,,,,,,argyrodites,10.1039/c7ta08581h,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,234587,,,duplicate DOI+formula; kept x2v from v1
caltech_icsd_234588,Li6.1Si0.1P0.95S5Br1,,Li6.1 Si0.1 P0.95 S5 Br1,0.000799,,,,,,,,,,,argyrodites,10.1039/c7ta08581h,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,234588,,,duplicate DOI+formula; kept bnh from v1
caltech_icsd_234589,Li6.125Si0.125P0.875S5Br1,,Li6.125 Si0.125 P0.875 S5 Br1,0.000902,,,,,,,,,,,argyrodites,10.1039/c7ta08581h,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,234589,,,duplicate DOI+formula; kept x9d from v1
caltech_icsd_234591,Li6.175Si0.175P0.825S5Br1,,Li6.175 Si0.175 P0.825 S5 Br1,0.000931,,,,,,,,,,,argyrodites,10.1039/c7ta08581h,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,234591,,,duplicate DOI+formula; kept ish from v1
caltech_icsd_234592,Li6.2Si0.2P0.8S5Br1,,Li6.2 Si0.2 P0.8 S5 Br1,0.00169,,,,,,,,,,,argyrodites,10.1039/c7ta08581h,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,234592,,,duplicate DOI+formula; kept iiy from v1
caltech_icsd_234593,Li6.225Si0.225P0.775S5Br1,,Li6.225 Si0.225 P0.775 S5 Br1,0.00108,,,,,,,,,,,argyrodites,10.1039/c7ta08581h,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,234593,,,duplicate DOI+formula; kept 3zo from v1
caltech_icsd_234594,Li6.25Si0.25P0.75S5Br1,,Li6.25 Si0.25 P0.75 S5 Br1,0.00141,,,,,,,,,,,argyrodites,10.1039/c7ta08581h,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,234594,,,duplicate DOI+formula; kept vj7 from v1
caltech_icsd_234595,Li6.3Si0.3P0.7S5Br1,,Li6.3 Si0.3 P0.7 S5 Br1,0.00165,,,,,,,,,,,argyrodites,10.1039/c7ta08581h,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,234595,,,duplicate DOI+formula; kept wsd from v1
caltech_icsd_234596,Li6.35Si0.35P0.65S5Br1,,Li6.35 Si0.35 P0.65 S5 Br1,0.00234,,,,,,,,,,,argyrodites,10.1039/c7ta08581h,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,234596,,,duplicate DOI+formula; kept 10s from v1
caltech_icsd_234597,Li6.5Si0.5P0.5S5Br1,,Li6.5 Si0.5 P0.5 S5 Br1,0.00219,,,,,,,,,,,argyrodites,10.1039/c7ta08581h,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,234597,,,duplicate DOI+formula; kept fkj from v1
caltech_icsd_235186,Li8SiP4,,Li8 Si1 P4,4.5e-05,,,,,,,,,,,phosphates,10.1021/acs.chemmater.8b02759,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,235186,,,duplicate DOI+formula; kept pql from v1
caltech_icsd_235201,Li4.4Al0.4Ge0.6S4,,Li4.4 Al0.4 Ge0.6 S4,4.33e-05,,,,,,,,,,,sulfides,10.1021/acs.chemmater.8b03175,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,235201,,,duplicate DOI+formula; kept deu from v1
caltech_icsd_235207,Li4.4Al0.4Sn0.6S4,,Li4.4 Al0.4 Sn0.6 S4,4.39e-06,,,,,,,,,,,sulfides,10.1021/acs.chemmater.8b03175,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,235207,,,duplicate DOI+formula; kept usu from v1
caltech_icsd_235750,KNa2Li3Fe2(Si2O5)6,,K1 Na2 Li3 Fe2 Si12 O30,1.91e-19,,,,,,,,,,,sugilites,10.1016/j.jssc.2018.05.008,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=723,,,235750,,,duplicate DOI+formula; kept uex from v1
caltech_icsd_236009,SrLiNb2O6F,,Sr1 Li1 Nb2 O6 F1,2.62e-11,,,,,,,,,,,pyrochlore,10.2497/jjspm.65.26,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=473,,,236009,,,duplicate DOI+formula; kept ek5 from v1
caltech_icsd_236010,SrLiTa2O6F,,Sr1 Li1 Ta2 O6 F1,2.72e-11,,,,,,,,,,,pyrochlore,10.2497/jjspm.65.26,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=473,,,236010,,,duplicate DOI+formula; kept xut from v1
caltech_icsd_236011,Sr0.9Li1Nb2O6F0.8,,Sr0.9 Li1 Nb2 O6 F0.8,2.8e-11,,,,,,,,,,,pyrochlore,10.2497/jjspm.65.26,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=473,,,236011,,,duplicate DOI+formula; kept ckw from v1
caltech_icsd_236012,Sr0.9Li1Ta2O6F0.8,,Sr0.9 Li1 Ta2 O6 F0.8,1.03e-11,,,,,,,,,,,pyrochlore,10.2497/jjspm.65.26,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=473,,,236012,,,duplicate DOI+formula; kept yab from v1
caltech_icsd_236013,Sr1Li1.1Zr0.1Nb1.9O6F1,,Sr1 Li1.1 Zr0.1 Nb1.9 O6 F1,9.67e-11,,,,,,,,,,,pyrochlore,10.2497/jjspm.65.26,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=473,,,236013,,,duplicate DOI+formula; kept ysm from v1
caltech_icsd_236014,Sr1Li1.1Zr0.1Ta1.9O6F1,,Sr1 Li1.1 Zr0.1 Ta1.9 O6 F1,1.65e-11,,,,,,,,,,,pyrochlore,10.2497/jjspm.65.26,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=473,,,236014,,,duplicate DOI+formula; kept e81 from v1
caltech_icsd_237141,Li6La3Y0.5Nb1.5O12,,Li6 La3 Y0.5 Nb1.5 O12,0.000188,,,,,,,,,,,garnet,10.1021/jp304737x,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,237141,,,duplicate DOI+formula; kept j5g from v1
caltech_icsd_237143,Li5.2La3Y0.1Nb1.9O12,,Li5.2 La3 Y0.1 Nb1.9 O12,1.81e-05,,,,,,,,,,,garnet,10.1021/jp304737x,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,237143,,,duplicate DOI+formula; kept dvb from v1
caltech_icsd_237144,Li5.4La3Y0.2Nb1.8O12,,Li5.4 La3 Y0.2 Nb1.8 O12,2.92e-05,,,,,,,,,,,garnet,10.1021/jp304737x,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,237144,,,duplicate DOI+formula; kept cti from v1
caltech_icsd_237145,Li5.5La3Y0.25Nb1.75O12,,Li5.5 La3 Y0.25 Nb1.75 O12,7.2e-05,,,,,,,,,,,garnet,10.1021/jp304737x,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,237145,,,duplicate DOI+formula; kept 2d1 from v1
caltech_icsd_237146,Li6.5La3Y0.75Nb1.25O12,,Li6.5 La3 Y0.75 Nb1.25 O12,0.00027,,,,,,,,,,,garnet,10.1021/jp304737x,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,237146,,,duplicate DOI+formula; kept 3rh from v1
caltech_icsd_237199,Ba0.5Sr0.5Li6La2Ta2O12,,Ba0.5 Sr0.5 Li6 La2 Ta2 O12,7.1e-06,,,,,,,,,,,garnet,10.1021/am4060194,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,237199,,,duplicate DOI+formula; kept sqm from v1
caltech_icsd_237200,SrLi6La2Ta2O12,,Sr1 Li6 La2 Ta2 O12,5.4e-06,,,,,,,,,,,garnet,10.1021/am4060194,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,237200,,,duplicate DOI+formula; kept zxr from v1
caltech_icsd_237201,BaLi6La2Ta2O12,,Ba1 Li6 La2 Ta2 O12,1.5e-05,,,,,,,,,,,garnet,10.1021/am4060194,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,237201,,,duplicate DOI+formula; kept h89 from v1
caltech_icsd_237202,Li6CaLa2Ta2O12,,Li6 Ca1 La2 Ta2 O12,2.2e-06,,,,,,,,,,,garnet,10.1021/am4060194,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,237202,,,duplicate DOI+formula; kept l9r from v1
caltech_icsd_238600,Li6.5Si0.5P1.5O8,,Li6.5 Si0.5 P1.5 O8,4.49e-07,,,,,,,,,,,lisicon,10.1021/jacs.5b04444,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=323,,,238600,,,duplicate DOI+formula; kept fj5 from v1
caltech_icsd_238602,Li7.22Si1.5P0.5O8,,Li7.22 Si1.5 P0.5 O8,1.64e-07,,,,,,,,,,,lisicon,10.1021/jacs.5b04444,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=323,,,238602,,,duplicate DOI+formula; kept pwr from v1
caltech_icsd_238683,LiH7C3NClO,,Li1 H7 C3 N1 Cl1 O1,0.00016,,,,,,,,,,,organic_salts,10.1021/acs.chemmater.5b00940,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,238683,,,duplicate DOI+formula; kept goi from v1
caltech_icsd_239128,Li6.5La3Zr1.75Mo0.25O12,,Li6.5 La3 Zr1.75 Mo0.25 O12,0.000333,,,,,,,,,,,garnet,10.1021/acs.inorgchem.5b01895,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,239128,,,duplicate DOI+formula; kept 9o6 from v1
caltech_icsd_239277,Ba3LiZrTa5(Si2O13)2,,Ba3 Li1 Zr1 Ta5 Si4 O26,5.83e-13,,,,,,,,,,,oxides,10.1016/j.ssi.2015.08.011,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=500,,,239277,,,duplicate DOI+formula; kept u8r from v1
caltech_icsd_239278,LiLaO2,,Li1 La1 O2,6.61e-13,,,,,,,,,,,lanthanumlithiumoxide,10.1016/j.ssi.2015.09.001,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=424,,,239278,,,duplicate DOI+formula; kept ecp from v1
caltech_icsd_239279,Sr0.1Li1La0.9O2,,Sr0.1 Li1 La0.9 O2,6.29e-10,,,,,,,,,,,lanthanumlithiumoxide,10.1016/j.ssi.2015.09.001,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=424,,,239279,,,duplicate DOI+formula; kept me3 from v1
caltech_icsd_239280,Li0.76La1Mg0.08O2,,Li0.76 La1 Mg0.08 O2,7.27e-10,,,,,,,,,,,lanthanumlithiumoxide,10.1016/j.ssi.2015.09.001,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=424,,,239280,,,duplicate DOI+formula; kept zs0 from v1
caltech_icsd_239663,Li5.74La3Zr1.5Ta0.5O12,,Li5.74 La3 Zr1.5 Ta0.5 O12,0.000903,,,,,,,,,,,garnet,10.1002/aenm.201500096,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,239663,,,duplicate DOI+formula; kept ueu from v1
caltech_icsd_239664,Li5.08La3Zr0.39Ta1.51O12,,Li5.08 La3 Zr0.39 Ta1.51 O12,0.000103,,,,,,,,,,,garnet,10.1002/aenm.201500096,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,239664,,,duplicate DOI+formula; kept uwh from v1
caltech_icsd_240269,Li2.5V2P3O12,,Li2.5 V2 P3 O12,1.9e-07,,,,,,,,,,,nasicon,10.1021/cm034802f,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,240269,,,duplicate DOI+formula; kept lrh from v1
caltech_icsd_241475,Li51.2La24Zr16Al1.6O96,,Li51.2 La24 Zr16 Al1.6 O96,0.000254,,,,,,,,,,,garnet,10.1038/srep18053,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,241475,,,duplicate DOI+formula; kept wa3 from v1
caltech_icsd_241476,Li49.6La24Zr14.4Ta1.6Al1.6O96,,Li49.6 La24 Zr14.4 Ta1.6 Al1.6 O96,0.000614,,,,,,,,,,,garnet,10.1038/srep18053,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,241476,,,duplicate DOI+formula; kept l6h from v1
caltech_icsd_247057,Li3Cr(MoO4)3,,Li3 Cr1 Mo3 O12,9.59e-15,,,,,,,,,,,molybdates,10.1039/b301189e,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=477,,,247057,,,duplicate DOI+formula; kept 2r7 from v1
caltech_icsd_248414,Li4P2O7,,Li4 P2 O7,1.8e-20,,,,,,,,,,,diphosphate,10.1016/j.jssc.2013.12.015,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=769,,,248414,,,duplicate DOI+formula; kept 47i from v1
caltech_icsd_251656,Li2SnS3,,Li2 Sn1 S3,1.5e-05,,,,,,,,,,,sulfides,10.1021/cm5037524,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,251656,,,duplicate DOI+formula; kept xas from v1
caltech_icsd_252037,Li10.35Si1.35P1.65S12,,Li10.35 Si1.35 P1.65 S12,0.0065,,,,,,,,,,,lgps,10.1107/s2052520615022283,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,252037,,,duplicate DOI+formula; kept k4x from v1
caltech_icsd_252040,Li9.81Sn0.81P2.19S12,,Li9.81 Sn0.81 P2.19 S12,0.0055,,,,,,,,,,,lgps,10.1107/s2052520615022283,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,252040,,,duplicate DOI+formula; kept nip from v1
caltech_icsd_253894,LiPS3,,Li2 P2 S6,7.8e-11,,,,,,,,,,,thio_lisicon,10.1021/acs.inorgchem.7b00751,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,253894,,,duplicate DOI+formula; kept cfy from v1
caltech_icsd_254045,Li0.45La0.55Ti0.9Al0.1O3,,Li0.45 La0.55 Ti0.9 Al0.1 O3,0.001471176,,,,,,,,,,,perovskites,10.1016/j.jallcom.2017.05.278,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,254045,,,duplicate DOI+formula; kept lk8 from v1
caltech_icsd_254046,Li0.4La0.6Ti0.8Al0.2O3,,Li0.4 La0.6 Ti0.8 Al0.2 O3,0.000552732,,,,,,,,,,,perovskites,10.1016/j.jallcom.2017.05.278,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,254046,,,duplicate DOI+formula; kept lud from v1
caltech_icsd_254047,Li0.35La0.65Ti0.7Al0.3O3,,Li0.35 La0.65 Ti0.7 Al0.3 O3,0.000157618,,,,,,,,,,,perovskites,10.1016/j.jallcom.2017.05.278,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,254047,,,duplicate DOI+formula; kept vlm from v1
caltech_icsd_254048,Li0.3La0.7Ti0.6Al0.4O3,,Li0.3 La0.7 Ti0.6 Al0.4 O3,1e-07,,,,,,,,,,,perovskites,10.1016/j.jallcom.2017.05.278,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,254048,,,duplicate DOI+formula; kept gwu from v1
caltech_icsd_255465,Li4Zn(PO4)2,,Li4 Zn1 P2 O8,1.19e-14,,,,,,,,,,,unknown,10.1021/acs.chemmater.7b05139,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=473,,,255465,,,duplicate DOI+formula; kept caltech_icsd_255464 from caltech
caltech_icsd_255466,Li3.7Zn0.7Ga0.3P2O8,,Li3.7 Zn0.7 Ga0.3 P2 O8,1.02e-11,,,,,,,,,,,phosphates,10.1021/acs.chemmater.7b05139,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=398,,,255466,,,duplicate DOI+formula; kept uox from v1
caltech_icsd_255468,Li3.5Zn0.5Ga0.5P2O8,,Li3.5 Zn0.5 Ga0.5 P2 O8,3.02e-12,,,,,,,,,,,phosphates,10.1021/acs.chemmater.7b05139,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=398,,,255468,,,duplicate DOI+formula; kept tbu from v1
caltech_icsd_255747,Li10Sn0.584Ge0.416P2S12,,Li10 Sn0.584 Ge0.416 P2 S12,0.0048,,,,,,,,,,,lgps,10.1021/acs.chemmater.8b00266,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,255747,,,duplicate DOI+formula; kept ik8 from v1
caltech_icsd_255748,Li10Sn0.224Ge0.776P2S12,,Li10 Sn0.224 Ge0.776 P2 S12,0.0064,,,,,,,,,,,lgps,10.1021/acs.chemmater.8b00266,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,255748,,,duplicate DOI+formula; kept 9rc from v1
caltech_icsd_255749,Li10Ge(PS6)2,,Li10 Ge1 P2 S12,0.0076,,,,,,,,,,,unknown,10.1021/acs.chemmater.8b00266,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,255749,,,duplicate DOI+formula; kept caltech_icsd_30161 from caltech
caltech_icsd_255750,Li10Sn(PS6)2,,Li10 Sn1 P2 S12,0.0038,,,,,,,,,,,lgps,10.1021/acs.chemmater.8b00266,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,255750,,,duplicate DOI+formula; kept 13q from v1
caltech_icsd_257464,Li3AlN2,,Li3 Al1 N2,5e-08,,,,,,,,,,,nitrides,10.1016/0167-2738(85)90106-7,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,257464,,,duplicate DOI+formula; kept br1 from v1
caltech_icsd_257739,LiGaGeO4,,Li1 Ga1 Ge1 O4,9.62e-18,,,,,,,,,,,oxides,10.1149/2.1111610jes,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=673,,,257739,,,duplicate DOI+formula; kept um1 from v1
caltech_icsd_257740,Li1Al0.5Ga0.5Ge1O4,,Li1 Al0.5 Ga0.5 Ge1 O4,1.3e-17,,,,,,,,,,,oxides,10.1149/2.1111610jes,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=673,,,257740,,,duplicate DOI+formula; kept bnu from v1
caltech_icsd_257741,LiAlGeO4,,Li1 Al1 Ge1 O4,2.22e-16,,,,,,,,,,,oxides,10.1149/2.1111610jes,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=673,,,257741,,,duplicate DOI+formula; kept kxw from v1
caltech_icsd_257819,LiScO2,,Li1 Sc1 O2,1.36e-17,,,,,,,,,,,oxides,10.2320/matertrans.y-m2016816,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=573,,,257819,,,duplicate DOI+formula; kept sg0 from v1
caltech_icsd_257820,Li0.9Zr0.1Sc0.9O2,,Li0.9 Zr0.1 Sc0.9 O2,3.92e-14,,,,,,,,,,,oxides,10.2320/matertrans.y-m2016816,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=573,,,257820,,,duplicate DOI+formula; kept 97b from v1
caltech_icsd_257946,Li10.35Si1.08Sn0.27P1.65S12,,Li10.35 Si1.08 Sn0.27 P1.65 S12,0.011,,,,,,,,,,,lgps,10.1021/acs.chemmater.7b00886,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,257946,,,duplicate DOI+formula; kept ui6 from v1
caltech_icsd_257947,Li10.5Si1.2Sn0.3P1.5S12,,Li10.5 Si1.2 Sn0.3 P1.5 S12,0.00293,,,,,,,,,,,lgps,10.1021/acs.chemmater.7b00886,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,257947,,,duplicate DOI+formula; kept 8ub from v1
caltech_icsd_257948,Li10.2Si0.96Sn0.24P1.8S12,,Li10.2 Si0.96 Sn0.24 P1.8 S12,0.00269,,,,,,,,,,,lgps,10.1021/acs.chemmater.7b00886,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,257948,,,duplicate DOI+formula; kept 7tu from v1
caltech_icsd_258187,Li7Ge3PS12,,Li7 Ge3 P1 S12,0.00011,,,,,,,,,,,argyrodites,10.1016/j.jssc.2016.12.001,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,258187,,,duplicate DOI+formula; kept 24k from v1
caltech_icsd_259165,Li5.3La3Sm0.15Ta1.85O12,,Li5.3 La3 Sm0.15 Ta1.85 O12,7.11e-06,,,,,,,,,,,garnet,10.1021/acs.inorgchem.7b00816,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,259165,,,duplicate DOI+formula; kept 419 from v1
caltech_icsd_259166,Li5.5La3Sm0.25Ta1.75O12,,Li5.5 La3 Sm0.25 Ta1.75 O12,5.17e-06,,,,,,,,,,,garnet,10.1021/acs.inorgchem.7b00816,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,259166,,,duplicate DOI+formula; kept c0g from v1
caltech_icsd_259167,Li5.7La3Sm0.35Ta1.65O12,,Li5.7 La3 Sm0.35 Ta1.65 O12,2.15e-05,,,,,,,,,,,garnet,10.1021/acs.inorgchem.7b00816,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,259167,,,duplicate DOI+formula; kept kbu from v1
caltech_icsd_259168,Li5.9La3Sm0.45Ta1.55O12,,Li5.9 La3 Sm0.45 Ta1.55 O12,1.18e-05,,,,,,,,,,,garnet,10.1021/acs.inorgchem.7b00816,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,259168,,,duplicate DOI+formula; kept fam from v1
caltech_icsd_259169,Li6.1La3Sm0.55Ta1.45O12,,Li6.1 La3 Sm0.55 Ta1.45 O12,1.4e-05,,,,,,,,,,,garnet,10.1021/acs.inorgchem.7b00816,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,259169,,,duplicate DOI+formula; kept dae from v1
caltech_icsd_259201,Li6P1S5Br0.5Cl0.5,,Li6 P1 S5 Br0.5 Cl0.5,0.00333,,,,,,,,,,,argyrodites,10.1021/jacs.7b06327,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,259201,,,duplicate DOI+formula; kept ij5 from v1
caltech_icsd_259203,Li6P1S5I0.5Br0.5,,Li6 P1 S5 I0.5 Br0.5,2.62e-05,,,,,,,,,,,argyrodites,10.1021/jacs.7b06327,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,259203,,,duplicate DOI+formula; kept ymc from v1
caltech_icsd_259206,Li6P1S5Br0.25Cl0.75,,Li6 P1 S5 Br0.25 Cl0.75,0.00226,,,,,,,,,,,argyrodites,10.1021/jacs.7b06327,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,259206,,,duplicate DOI+formula; kept kgl from v1
caltech_icsd_259209,Li6P1S5I0.25Br0.75,,Li6 P1 S5 I0.25 Br0.75,0.000112,,,,,,,,,,,argyrodites,10.1021/jacs.7b06327,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,259209,,,duplicate DOI+formula; kept vqj from v1
caltech_icsd_259211,Li6P1S5I0.75Br0.25,,Li6 P1 S5 I0.75 Br0.25,4.72e-06,,,,,,,,,,,argyrodites,10.1021/jacs.7b06327,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,259211,,,duplicate DOI+formula; kept h82 from v1
caltech_icsd_262075,LiSbO2,,Li1 Sb1 O2,5.66e-14,,,,,,,,,,,oxides,10.1021/ic201183e,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=410,,,262075,,,duplicate DOI+formula; kept 1xt from v1
caltech_icsd_262923,Li14Nd5Si11N19O7F2,,Li14 Nd5 Si11 N19 O7 F2,1.7e-10,,,,,,,,,,,nitridosilicates,10.1021/ja302255d,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=433,,,262923,,,duplicate DOI+formula; kept 472 from v1
caltech_icsd_263760,Li1.2Al0.2Ge1.8P3O12,,Li1.2 Al0.2 Ge1.8 P3 O12,4.83e-05,,,,,,,,,,,nasicon,10.1021/acsami.8b00842,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,263760,,,duplicate DOI+formula; kept 0fh from v1
caltech_icsd_263762,Li1.4Al0.4Ge1.6P3O12,,Li1.4 Al0.4 Ge1.6 P3 O12,0.000188,,,,,,,,,,,nasicon,10.1021/acsami.8b00842,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,263762,,,duplicate DOI+formula; kept gw2 from v1
caltech_icsd_263763,Li1.5Al0.5Ge1.5P3O12,,Li1.5 Al0.5 Ge1.5 P3 O12,0.000336,,,,,,,,,,,nasicon,10.1021/acsami.8b00842,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,263763,,,duplicate DOI+formula; kept 1xf from v1
