ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID,removed_reason
liverpool_406_0335,Li1.4Al0.4Ge1.6P3O12,,Li1.4 Al0.4 Ge1.6 P3 O12,0.000177,,,,,,,,,,,nasicon,10.1016/j.ssi.2013.09.022,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=406; measured_temperature_C=25; chemical_family=Oxides,,,,,,same formula representative selection; kept gw2 with highest reported conductivity
liverpool_421_0347,Li1.7Al0.7Ge1.3P3O12,,Li1.7 Al0.7 Ge1.3 P3 O12,0.00015,,,,,,,,,,,nasicon,10.1016/s0955-2219(99)00055-2,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=421; measured_temperature_C=25; chemical_family=Oxides,,,,,,same formula representative selection; kept tjh with highest reported conductivity
liverpool_469_0387,Li1.4La0.4Ti1.6P3O12,,Li1.4 La0.4 Ti1.6 P3 O12,0.000497,,,,,,,,,,,nasicon,10.1149/1.2096693,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=469; measured_temperature_C=25; chemical_family=Oxides,,,,,,same formula representative selection; kept e0z with highest reported conductivity
liverpool_474_0392,Li1.3Cr0.3Ge1.7P3O12,,Li1.3 Cr0.3 Ge1.7 P3 O12,2.44e-05,,,,,,,,,,,nasicon,10.1246/bcsj.65.2200,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=474; measured_temperature_C=25; chemical_family=Oxides,,,,,,same formula representative selection; kept liverpool_361_0291 with highest reported conductivity
liverpool_482_0400,Li1.4Ti1.4Al0.4Ge0.2P3O12,,Li1.4 Ti1.4 Al0.4 Ge0.2 P3 O12,0.001,,,,,,,,,,,nasicon,10.3389/fenrg.2016.00012,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=482; measured_temperature_C=25; chemical_family=Oxides,,,,,,same formula representative selection; kept caltech_icsd_163298 with highest reported conductivity
liverpool_499_0415,Li6PS5Cl,,Li6 P1 S5 Cl1,0.000537,,,,,,,,,,,argyrodites,10.1016/j.ssi.2012.06.008,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=499; measured_temperature_C=25.36; chemical_family=Sulphides and Other Anions,,,,,,same formula representative selection; kept caltech_icsd_133976 with highest reported conductivity
liverpool_537_0443,Li1.6Al0.6Ge1.4P3O12,,Li1.6 Al0.6 Ge1.4 P3 O12,0.00038,,,,,,,,,,,glass_ceramic,10.1016/s0167-2738(97)00434-7,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=537; measured_temperature_C=25; chemical_family=Oxides,,,,,,same formula representative selection; kept 1dm with highest reported conductivity
liverpool_669_0556,Li3Br0.5Cl0.5O1,,Li3 Br0.5 Cl0.5 O1,0.000938,,,,,,,,,,,antiperovskite,10.1021/ja305709z,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=669; measured_temperature_C=29.61; chemical_family=Oxides and Other Anions,,,,,,same formula representative selection; kept trv1_0002 with highest reported conductivity
liverpool_800_0669,Li6.5La3Zr1.5Ta0.5O12,,Li6.5 La3 Zr1.5 Ta0.5 O12,0.00092,,,,,,,,,,,garnet,10.1039/c2jm31413d,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=800; measured_temperature_C=25; chemical_family=Oxides,,,,,,same formula representative selection; kept caltech_icsd_25446 with highest reported conductivity
liverpool_869_0727,Li1.4Ti1.6In0.4P3O12,,Li1.4 Ti1.6 In0.4 P3 O12,0.00019,,,,,,,,,,,nasicon,10.1016/0167-2738(86)90176-1,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=869; measured_temperature_C=25; chemical_family=Oxides,,,,,,same formula representative selection; kept yn6 with highest reported conductivity
