ID,True Composition,Z_by_element,n_Li,χ⁻,χ⁺(excl Li⁺),r⁺(excl Li⁺) (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),nₕₒₛₜ cₐₜᵢₒₙ,ρ⁺(excl Li⁺) (C m⁻³),Φ⁺(excl Li⁺) (|Z| pm⁻¹),chi_range_x_r_avg,Ionic conductivity (S cm-1)
bt0,Li52.0La23.6Ba0.4Zr11.6Ta4.4O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2765957446808511,3.44,1.2086000000000001,101.87461904761905,138.2,82.44548654244306,0.2127659574468085,197960072888.8996,0.037856585398918535,282.8354848024316,0.000832
dti,Li52.0La23.2Ba0.8Zr11.2Ta4.8O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2765957446808511,3.44,1.2082000000000002,102.06923809523808,138.2,82.53010351966873,0.2127659574468085,200114670280.85513,0.03795189000538203,282.94107598784194,0.000834
7gm,Li52.0La22.4Ba1.6Zr10.4Ta5.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2765957446808511,3.44,1.2074,102.45847619047618,138.2,82.69933747412007,0.2127659574468085,204423865064.76617,0.038142499218309034,283.15225835866255,0.000631
c71,Li52.0La21.6Ba2.4Zr9.6Ta6.4O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2765957446808511,3.44,1.2066000000000001,102.84771428571428,138.2,82.86857142857143,0.2127659574468085,208733059848.67725,0.03833310843123603,283.3634407294833,0.000492
rgo,Li56.0La24.0Ta16.0O104.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.28,3.44,1.2600000000000002,98.97999999999999,138.2,80.61666666666666,0.2,273725097131.007,0.04411579584262226,271.9776,2.65e-06
ar1,Li16.0Sn4.0S12.0Se4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""S"", ""value"": -2.0}, {""element"": ""Se"", ""value"": -2.0}]",0.4444444444444444,2.5725,1.96,69.0,187.5,67.8,0.1111111111111111,465678965568.46185,0.057971014492753624,193.60000000000002,7.5e-05
klr,Li16.0Sn4.0S8.0Se8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""S"", ""value"": -2.0}, {""element"": ""Se"", ""value"": -2.0}]",0.4444444444444444,2.565,1.96,69.0,191.0,67.8,0.1111111111111111,465678965568.46185,0.057971014492753624,196.0888888888889,3.6e-05
o0a,Li16.0Ge3.0Sn1.0Se16.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""Se"", ""value"": -2.0}]",0.4444444444444444,2.55,1.9974999999999998,51.75,198.0,64.35,0.1111111111111111,1295169622987.2844,0.07971014492753623,194.2875,6e-06
qer,Li16.0Ge2.0Sn2.0Se16.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""Se"", ""value"": -2.0}]",0.4444444444444444,2.55,1.9849999999999999,57.5,198.0,65.5,0.1111111111111111,1018672737181.0103,0.07246376811594203,195.29055555555553,1.8e-06
1ty,Li16.0Ge4.0S12.0Se4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""S"", ""value"": -2.0}, {""element"": ""Se"", ""value"": -2.0}]",0.4444444444444444,2.5725,2.01,46.0,187.5,63.2,0.1111111111111111,1571666508793.5586,0.08695652173913043,189.51111111111112,8.5e-06
zv5,Li16.0Ge4.0S8.0Se8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""S"", ""value"": -2.0}, {""element"": ""Se"", ""value"": -2.0}]",0.4444444444444444,2.565,2.01,46.0,191.0,63.2,0.1111111111111111,1571666508793.5586,0.08695652173913043,192.0,2.8e-05
xk3,Li16.0Ge4.0Se16.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""Se"", ""value"": -2.0}]",0.4444444444444444,2.55,2.01,46.0,198.0,63.2,0.1111111111111111,1571666508793.5586,0.08695652173913043,193.28444444444443,5e-06
zzr,Li20.0Ge2.0P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",0.4,2.58,2.13,26.666666666666668,184.0,58.07692307692308,0.12,26472007992911.816,0.22506393861892585,189.632,0.0076
kop,Li20.0Ge1.32Sn0.66P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",0.4001600640256102,2.58,2.1248829431438123,29.140468227424744,184.0,58.670515781370284,0.11964785914365746,26433221212168.305,0.22232676697260262,190.16438575430172,0.0064
rty,Li20.0Ge0.66Sn1.32P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",0.4001600640256102,2.58,2.1193645484949832,31.678929765886284,184.0,59.25481139337951,0.11964785914365746,26311155697364.195,0.21912769761096237,190.6503401360544,0.0048
