ID,True Composition,Z_by_element,χₐₗₗ,χ⁻,χ⁺(incl Li⁺),χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(excl Li⁺) / r⁻,r⁺(incl Li⁺) / r⁻,ρₐₗₗ (C m⁻³),ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,ρ⁺(incl Li⁺) - ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₐₗᵢdₑ,nₕₒₛₜ cₐₜᵢₒₙ,nₐₙᵢₒₙ,n_Li,Ionic conductivity (S cm-1)
13q,Li20.0Sn2.0P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8840000000000001,2.58,1.2415384615384615,2.1133333333333333,-1.3384615384615386,-0.4666666666666668,1.6,119.44,184.0,59.84615384615385,34.333333333333336,-149.66666666666666,-124.15384615384616,0.18659420289855075,0.32525083612040134,3188037130331.898,12278644599.949677,6119506501776.774,26103345478503.453,498.3861575244107,6107227857176.825,0.06110418898142684,0.2154021028701336,0.0,0.12,0.48,0.4,0.00398
ik8,Li20.0Ge0.83Sn1.17P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.88483,2.58,1.2431346153846154,2.12025,-1.3368653846153846,-0.4597500000000001,1.6,119.0582,184.0,59.11192307692308,31.151666666666667,-152.84833333333333,-124.88807692307692,0.16930253623188407,0.3212604515050167,3206396523549.4346,12278644599.949677,6154813027195.113,26256340421982.92,501.26159911985224,6142534382595.164,0.06202949555890732,0.21941176470588233,0.0,0.12,0.48,0.4,0.00743
nip,Li19.62Sn1.62P4.38S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8926844014510276,2.58,1.2488290398126463,2.1279,-1.3311709601873538,-0.45210000000000017,1.6,119.43954050785973,184.0,58.961358313817335,31.040000000000003,-152.96,-125.03864168618267,0.16869565217391305,0.3204421647490073,3506007085885.5195,12278644599.949677,6778820614021.886,28538923797232.277,552.0821584859349,6766541969421.937,0.06529332569330892,0.23035805626598468,0.0,0.12091898428053204,0.48367593712212814,0.39540507859733975,0.0055
1hh,Li20.0Ge2.0P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8860000000000001,2.58,1.2453846153846155,2.13,-1.3346153846153845,-0.4500000000000002,1.6,118.52,184.0,58.07692307692308,26.666666666666668,-157.33333333333334,-125.92307692307692,0.14492753623188406,0.31563545150501676,3232276632060.902,12278644599.949677,6204582466640.243,26472007992911.816,505.31493245318563,6192303822040.294,0.06333384338499429,0.22506393861892585,0.0,0.12,0.48,0.4,0.012
8ub,Li21.0Sn0.6Si2.4P3.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.858941176470588,2.58,1.2179999999999997,2.051,-1.3620000000000003,-0.5289999999999999,1.6,117.74705882352941,184.0,58.85555555555556,28.599999999999998,-155.4,-125.14444444444445,0.15543478260869564,0.31986714975845415,2552325680693.135,12278644599.949677,4810145268331.521,21210411876836.152,391.74887986832323,4797866623731.572,0.056265027847863885,0.2013407734635356,0.0,0.11764705882352941,0.47058823529411764,0.4117647058823529,0.00879
7tu,Li20.4Sn0.48Si1.92P3.6S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8727142857142858,2.58,1.2297272727272728,2.0787999999999998,-1.3502727272727273,-0.5012000000000003,1.6,118.06904761904762,184.0,58.131818181818176,26.28,-157.72,-125.86818181818182,0.14282608695652174,0.31593379446640313,3002938830552.705,12278644599.949677,5721720817782.483,24752765248463.11,465.9896107593124,5709442173182.534,0.06142420876203718,0.21989614818259318,0.0,0.11904761904761905,0.4761904761904762,0.40476190476190477,0.00782
ui6,Li20.7Sn0.54Si2.16P3.3S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8657869822485205,2.58,1.2237977528089887,2.0648999999999997,-1.3562022471910113,-0.5151000000000003,1.6,117.90710059171596,184.0,58.497752808988764,27.439999999999998,-156.56,-125.50224719101124,0.14913043478260868,0.3179225696140694,2776299080623.335,12278644599.949677,5260811832105.03,22981588562649.63,428.45216255600326,5248533187505.081,0.058815634142511355,0.21061846082306443,0.0,0.11834319526627218,0.47337278106508873,0.40828402366863903,0.011
fnu,Li19.2Ba0.4Ge2.0P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8925806451612905,2.58,1.248125,2.0524999999999998,-1.3318750000000001,-0.5275000000000003,1.69,119.57603686635947,184.0,59.17857142857143,34.21428571428571,-149.78571428571428,-124.82142857142857,0.18594720496894407,0.32162267080745344,3256530159256.0903,12278644599.949677,6298015954246.223,24818999390708.574,512.9243625368906,6285737309646.273,0.06407243877918542,0.21184531067229723,0.0,0.12903225806451615,0.48387096774193555,0.38709677419354843,0.000572
pfi,Li18.8Ba0.6Ge2.0P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.895910931174089,2.58,1.249527559055118,2.0172727272727276,-1.330472440944882,-0.5627272727272725,1.69,120.11046847888952,184.0,59.74240719910011,37.64502164502165,-146.35497835497836,-124.25759280089989,0.20459250894033507,0.3246869956472832,3268804211480.3745,12278644599.949677,6345836243178.415,24067631844252.56,516.8189527372119,6333557598578.466,0.06445046004392892,0.20583684342382969,0.0,0.13360323886639675,0.48582995951416996,0.3805668016194332,0.000707
f0h,Li18.4Ba0.8Ge2.0P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8992682926829267,2.58,1.250952380952381,1.9841176470588235,-1.329047619047619,-0.5958823529411765,1.69,120.6492450638792,184.0,60.31519274376417,40.87394957983193,-143.12605042016807,-123.68480725623583,0.22214103032517354,0.32779996056393573,3281178052747.135,12278644599.949677,6394415584315.883,23360462388764.543,520.7753618296022,6382136939715.934,0.06483448164620802,0.200181815425272,0.0,0.1382113821138211,0.4878048780487805,0.3739837398373983,0.000316
7iw,Li18.0Ba1.0Ge2.0P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.9026530612244898,2.58,1.2524000000000002,1.9528571428571426,-1.3276,-0.6271428571428574,1.69,121.19241982507289,184.0,60.89714285714285,43.91836734693878,-140.0816326530612,-123.10285714285715,0.23868677905944988,0.33096273291925465,3293652904963.0107,12278644599.949677,6443772194911.55,22693702616447.27,524.7950734674705,6431493550311.601,0.0652246475941236,0.19484993188377472,0.0,0.14285714285714285,0.4897959183673469,0.3673469387755102,9.98e-05
ikh,Li19.2P6.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.9080487804878048,2.58,1.2680952380952382,2.19,-1.311904761904762,-0.3900000000000001,1.6,118.17073170731706,184.0,55.476190476190474,17.0,-167.0,-128.52380952380952,0.09239130434782608,0.30150103519668736,4801125451390.099,12278644599.949677,9361931934047.383,38922178734970.945,762.4564631576479,9349653289447.434,0.08131548915862642,0.29411764705882354,0.0,0.12195121951219512,0.4878048780487805,0.39024390243902435,0.0012
hd3,Li14.0Ge2.0P2.0S16.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8647058823529412,2.58,1.2288888888888887,2.0999999999999996,-1.3511111111111114,-0.4800000000000004,1.6,118.08823529411765,184.0,59.5,31.5,-152.5,-124.5,0.17119565217391305,0.3233695652173913,2438974003639.735,12278644599.949677,4596036545008.434,20246922621882.25,374.3113914240396,4583757900408.484,0.05386420805573974,0.19053708439897699,0.0,0.11764705882352941,0.47058823529411764,0.4117647058823529,0.007
ete,Li19.08Si3.48P2.88S23.4Cl0.6,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""Cl"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8989805825242718,2.5945,1.2428301886792454,2.0313207547169814,-1.3516698113207546,-0.5631792452830187,2.18,118.64684466019418,183.92499999999998,57.06367924528302,25.75471698113208,-158.1702830188679,-126.86132075471696,0.14002836472003308,0.3102551542491941,2620827664459.326,12132920488.712069,5081860441790.094,19954377340884.066,418.848903404422,5069727521301.382,0.06098835188735301,0.19950896310496755,0.012135922330097087,0.12864077669902912,0.4733009708737864,0.3859223300970874,0.025
k4x,Li20.7Si2.7P3.3S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8651479289940824,2.58,1.2225842696629212,2.0595,-1.3574157303370789,-0.5205000000000002,1.6,117.52366863905324,184.0,57.769662921348306,24.2,-159.8,-126.2303370786517,0.13152173913043477,0.31396555935515386,2816678806182.797,12278644599.949677,5337487940189.852,23322797243627.08,434.69683455222145,5325209295589.902,0.06009466776155474,0.21631016042780749,0.0,0.11834319526627218,0.47337278106508873,0.40828402366863903,0.0065
ia5,Li2.0La2.0Nb4.0O14.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.669090909090909,3.44,1.32,1.4333333333333336,-2.12,-2.0066666666666664,2.46,116.48787878787878,138.2,78.49166666666666,82.15555555555555,-56.04444444444444,-59.70833333333333,0.594468564077826,0.5679570670525808,170137133938.70212,28978758058.690765,417164291728.722,514767452718.7059,14.395520017933062,388185533670.03125,0.049223676893315776,0.060693297586149435,0.0,0.2727272727272727,0.6363636363636364,0.09090909090909091,<1E-8
wgw,Li4.0Sr3.0Nb6.0O20.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.580909090909091,3.44,1.2592307692307694,1.3833333333333335,-2.1807692307692306,-2.0566666666666666,2.49,115.28787878787878,138.2,80.03846153846153,85.61111111111111,-52.588888888888874,-58.161538461538456,0.619472584016723,0.5791495046198375,170046778334.23224,28978758058.690765,387074501835.0653,503838809868.9742,13.357180492384186,358095743776.3745,0.0443260959331305,0.05744222087460413,0.0,0.2727272727272727,0.6060606060606061,0.12121212121212122,1e-10
sg0,Li4.0Sc4.0O8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.3049999999999997,3.44,1.17,1.36,-2.27,-2.08,2.46,106.1625,138.2,74.125,80.75,-57.44999999999999,-64.07499999999999,0.5842981186685963,0.5363603473227208,100054377451.10112,28978758058.690765,171129996843.51147,217905184928.2526,5.905359936299595,142151238784.8207,0.02598325880059626,0.03715170278637771,0.0,0.25,0.5,0.25,1e-10
97b,Li3.6Sc3.6Zr0.4O8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",2.3382051282051277,3.44,1.178421052631579,1.3570000000000002,-2.261578947368421,-2.0829999999999997,2.46,107.08333333333333,138.2,74.32894736842105,80.475,-57.724999999999994,-63.871052631578934,0.5823082489146165,0.5378360880493565,102109788184.71939,28978758058.690765,179089819896.32846,228351329920.13077,6.1800377895290515,150111061837.6377,0.027314774194357055,0.03856473763594507,0.0,0.2564102564102564,0.5128205128205128,0.23076923076923075,1e-10
ipo,Li56.0La24.0Hf16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",2.2516666666666665,3.44,1.0633333333333332,1.1800000000000002,-2.376666666666667,-2.26,2.46,109.65833333333332,138.2,81.11666666666666,100.17999999999999,-38.019999999999996,-57.08333333333333,0.7248914616497829,0.5869512783405693,93432436229.86864,28978758058.690765,157886114401.0465,204829942300.2331,5.44833957622612,128907356342.35574,0.024205521483003506,0.03735251081846767,0.0,0.20833333333333334,0.5,0.2916666666666667,9.85e-07
wyu,Li56.0La24.0Zr16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",2.254166666666667,3.44,1.0683333333333334,1.1920000000000002,-2.3716666666666666,-2.2479999999999998,2.46,110.15833333333332,138.2,82.11666666666666,102.58,-35.61999999999999,-56.08333333333333,0.7422575976845153,0.594187168355041,86141254143.4846,28978758058.690765,143303750228.27844,169832268285.58978,4.945130841633894,114324992169.58768,0.023493270770752795,0.035643109109065964,0.0,0.20833333333333334,0.5,0.2916666666666667,1.63e-06
bnu,Li18.0Ga9.0Al9.0Ge18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ga"", ""value"": 3.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",2.637142857142857,3.44,1.5666666666666667,1.8599999999999999,-1.8733333333333333,-1.58,2.46,102.38214285714285,138.2,54.625,48.1875,-90.01249999999999,-83.57499999999999,0.34867945007235895,0.395260492040521,392312955957.3822,28978758058.690765,876758553155.6375,1252960425354.0708,30.255214919146493,847779795096.9467,0.0539089015887314,0.07345594497568969,0.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,1e-10
um1,Li18.0Ga18.0Ge18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ga"", ""value"": 3.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",2.6514285714285712,3.44,1.5999999999999999,1.9099999999999997,-1.84,-1.5300000000000002,2.46,102.97142857142858,138.2,56.0,50.25,-87.94999999999999,-82.19999999999999,0.363603473227207,0.4052098408104197,360100982507.28705,28978758058.690765,801597281772.0822,1140218518278.7383,27.66154712871424,772618523713.3914,0.05227240270452609,0.07100119664938173,0.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,1e-10
019,Li6.0Ti12.0P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8838888888888894,3.44,1.7716666666666667,1.9300000000000002,-1.6683333333333332,-1.5099999999999998,2.46,105.43888888888888,138.2,39.916666666666664,34.4,-103.79999999999998,-98.28333333333333,0.24891461649782926,0.2888326097443319,6590015846261.276,28978758058.690765,19712090022666.45,23629637065447.984,680.2254942307567,19683111264607.758,0.17156652682499385,0.20291686922702964,0.0,0.2777777777777778,0.6666666666666666,0.05555555555555555,0.000161
95j,Li18.0Al6.0H36.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""H"", ""value"": -1.0}]",1.775,2.2,1.1375,1.61,-1.0625000000000002,-0.5900000000000001,1.2200000000000002,108.875,140.0,62.1875,46.25,-93.75,-77.8125,0.33035714285714285,0.44419642857142855,161642852875.1871,13937657735.05191,383200645585.3899,1159738156065.2485,27.493905566476638,369262987850.338,0.027327327327327327,0.06486486486486487,0.0,0.1,0.6,0.3,1.4e-07
l2w,Li3.33Mg0.33P2.0S6.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Mg"", ""value"": 2.0}, {""element"": ""P"", ""value"": 4.0}, {""element"": ""S"", ""value"": -2.0}]",2.0202144082332762,2.58,1.4268021201413426,2.0653648068669526,-1.1531978798586575,-0.5146351931330475,1.6,118.91380789022297,184.0,49.91784452296819,24.78969957081545,-159.21030042918454,-134.08215547703182,0.13472662810225788,0.27129263327700104,5388583738593.544,12278644599.949677,11087847089116.79,26756700863190.695,903.0188144025467,11075568444516.84,0.09347848680108085,0.20590339139947822,0.0,0.1998284734133791,0.5145797598627787,0.2855917667238422,8.2e-08
ob9,Li2.67Mg0.67P2.0S6.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Mg"", ""value"": 2.0}, {""element"": ""P"", ""value"": 4.0}, {""element"": ""S"", ""value"": -2.0}]",2.059462081128748,2.58,1.4745880149812733,1.9691760299625467,-1.1054119850187267,-0.6108239700374534,1.6,120.49955908289243,184.0,49.15074906367042,30.801498127340828,-153.19850187265916,-134.84925093632958,0.16739944634424364,0.2671236362156001,5539549255520.295,12278644599.949677,11749965672284.729,23375576535810.688,956.9432176848644,11737687027684.78,0.0990177719027686,0.1832207289907224,0.0,0.23544973544973544,0.5291005291005291,0.23544973544973544,4e-06
0iv,Li4.0P2.0S6.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""P"", ""value"": 4.0}, {""element"": ""S"", ""value"": -2.0}]",1.9816666666666667,2.58,1.3833333333333335,2.19,-1.1966666666666665,-0.3900000000000001,1.6,117.33333333333333,184.0,50.666666666666664,17.0,-167.0,-133.33333333333334,0.09239130434782608,0.2753623188405797,5237214756549.024,12278644599.949677,10462150868498.1,31137742987976.758,852.0607289619718,10449872223898.15,0.08830791575889614,0.23529411764705882,0.0,0.16666666666666666,0.5,0.3333333333333333,2.38e-07
2ro,Li4.0P2.0S6.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""P"", ""value"": 4.0}, {""element"": ""S"", ""value"": -2.0}]",1.9816666666666667,2.58,1.3833333333333335,2.19,-1.1966666666666665,-0.3900000000000001,1.6,117.33333333333333,184.0,50.666666666666664,17.0,-167.0,-133.33333333333334,0.09239130434782608,0.2753623188405797,5237214756549.024,12278644599.949677,10462150868498.1,31137742987976.758,852.0607289619718,10449872223898.15,0.08830791575889614,0.23529411764705882,0.0,0.16666666666666666,0.5,0.3333333333333333,1.6e-10
ei3,Li9.0Y3.0Cl18.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Cl"", ""value"": -1.0}]",2.312,3.16,1.04,1.22,-2.12,-1.9400000000000002,2.18,138.44500000000002,181.0,74.6125,95.94999999999999,-85.05000000000001,-106.3875,0.530110497237569,0.4122237569060773,54164787242.0853,6449680150.445433,125737447879.54509,129885365241.86926,19.495144712077128,119287767729.09966,0.0189276822419084,0.031266284523189164,0.6,0.1,0.0,0.3,0.000539
deu,Li8.8Al0.8Ge1.2S8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""S"", ""value"": -2.0}]",1.753404255319149,2.58,1.141111111111111,1.8499999999999999,-1.438888888888889,-0.7300000000000002,1.6,114.79787234042551,184.0,63.53703703703704,46.099999999999994,-137.9,-120.46296296296296,0.25054347826086953,0.3453099838969404,213103287727.72586,12278644599.949677,361862282637.18964,1406895167702.2346,29.470865427497813,349583638037.24,0.026537971143446182,0.07811985898942421,0.0,0.10638297872340426,0.425531914893617,0.46808510638297873,4.3e-05
usu,Li8.8Al0.8Sn1.2S8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""S"", ""value"": -2.0}]",1.750212765957447,2.58,1.1355555555555557,1.82,-1.4444444444444444,-0.76,1.6,116.26595744680851,184.0,66.09259259259258,59.9,-124.1,-117.90740740740742,0.32554347826086955,0.35919887278582924,142508338160.16647,12278644599.949677,238974777834.40112,743302641767.1765,19.46263497482292,226696133234.45145,0.023317359227182092,0.060728554641598126,0.0,0.10638297872340426,0.425531914893617,0.46808510638297873,4.3e-06
