source_row_number,audit_priority,audit_issue_codes,audit_evidence,recommended_actions,duplicate_group_id,duplicate_group_size,duplicate_observed_bound_ratio,duplicate_log10_span,duplicate_same_order_candidate_lt10x,ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID
51,filter,below_1e-6_modeling_threshold|censored_upper_bound,"below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=<1E-10 || censored_upper_bound: reported as <1E-10, not an exact value",exclude_from_current_high_conductivity_model|exclude_or_use_censored_regression,,,,,,1xt,LiSbO2,8,Li8.0Sb8.0O16.0,<1E-10,,,P21/c,14,4.855,17.857,5.5771,90.0,90.061,90.0,oxides,10.1021/ic201183e,1,D2 - 39,done,262075-ICSD,,,,,262075.0,39.0,
52,filter,below_1e-6_modeling_threshold|censored_upper_bound,"below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=<1E-10 || censored_upper_bound: reported as <1E-10, not an exact value",exclude_from_current_high_conductivity_model|exclude_or_use_censored_regression,,,,,,kbo,Li2Sr2Al(PO4)3,4,Li8.0Sr8.0Al4.0P12.0O48.0,<1E-10,,,P21/c,14,4.945,22.088,8.632,90.0,91.47,90.0,NASICON,10.1016/j.jssc.2016.08.006,1,D2 - 40,done,CCDC 1790590,,,,,,40.0,
55,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=8.7e-09,exclude_from_current_high_conductivity_model,,,,,,883,LiAlH4,4,Li4.0Al4.0H16.0,8.7e-09,,,P21/c,14,4.8254,7.804,7.8968,90.0,112.268,90.0,hydrides,10.1063/1.3356981,1,D1 - 727,done,95202-ICSD,,,,,95202.0,,727.0
56,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=2.05e-09,exclude_from_current_high_conductivity_model,,,,,,uu4,LiVO3,8,Li8.0V8.0O24.0,2.05e-09,,,C2/c,15,10.1597,8.4155,5.8843,90.0,110.505,90.0,oxides,10.1006/jssc.2000.9009,1,D2 - 48,done,51443-ICSD,,,,,51443.0,48.0,
57,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=5.2e-10,exclude_from_current_high_conductivity_model,,,,,,tws,Li6Zr2O7,4,Li24.0Zr8.0O28.0,5.2e-10,,,C2/c,15,10.44,5.991,10.204,90.0,100.25,90.0,zirconates,10.3103/s1062873810050199,1,D2 - 41,done,73835-ICSD,,,,,73835.0,41.0,
58,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=5e-07,exclude_from_current_high_conductivity_model,,,,,,l9v,Li3AlF6,12,Li36.0Al12.0F72.0,5e-07,,,C2/c,15,14.201,8.387,9.861,90.0,94.07,90.0,fluorides,10.1149/2.012206eel,1,D2 - 42,done,85171-ICSD,,Ball milled conducvitity; structure may be different ,,,85171.0,42.0,
60,filter,below_1e-6_modeling_threshold|censored_upper_bound,"below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=<1E-10 || censored_upper_bound: reported as <1E-10, not an exact value",exclude_from_current_high_conductivity_model|exclude_or_use_censored_regression,,,,,,4kt,Li2CrCl4,4,Li8.0Cr4.0Cl16.0,<1E-10,,,C2/c,15,7.446,10.162,10.172,90.0,90.0,132.11,halides,10.1016/0022-4596(88)90301-5,1,D2 - 49,done,202627-ICSD,,,,,202627.0,49.0,
62,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=1.59881e-17,exclude_from_current_high_conductivity_model,,,,,,kfp,Li2BaP2O7,8,Li16.0Ba8.0P16.0O56.0,1.59881e-17,,,C2/c,15,7.147,12.283,14.016,90.0,90.49,90.0,pyrophosphate,10.1007/s11581-014-1261-6,1,D2 - 45,done,280927-ICSD,,,,,280927.0,45.0,
64,filter,below_1e-6_modeling_threshold|censored_upper_bound,"below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=<1E-10 || censored_upper_bound: reported as <1E-10, not an exact value",exclude_from_current_high_conductivity_model|exclude_or_use_censored_regression,,,,,,00x,LiGd(PO3)4,4,Li4.0Gd4.0P16.0O48.0,<1E-10,,,C2/c,15,16.386,7.059,9.677,90.0,126.12,90.0,phosphates,10.1016/j.jssc.2006.06.003,1,D2 - 47,done,416442-ICSD,,,,,416442.0,47.0,
67,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=1.31e-08,exclude_from_current_high_conductivity_model,,,,,,dmq,Li3AlS3,8,Li24.0Al8.0S24.0,1.31e-08,,,C2/c,15,14.31901,11.98037,6.627,90.0,116.9231,90.0,sulfides,10.1021/acs.chemmater.9b03230,1,D1 - 913,done,appendix,,,,,101899.0,,770.0
68,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=5.65e-12,exclude_from_current_high_conductivity_model,,,,,,uox,Li3.7Zn0.7Ga0.3(PO4)2,2,Li7.4Zn1.4Ga0.6P4.0O16.0,5.65e-12,,,P 21 21 21,19,4.9391,6.4803,10.1468,90.0,90.0,90.0,phosphates,10.1021/acs.chemmater.7b05139,1,D2 - 38,done,appendix,,,,,,38.0,
70,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=4.8e-09,exclude_from_current_high_conductivity_model,,,,,,mq1,Li3SbS4,2,Li6.0Sb2.0S8.0,4.8e-09,,,Pmn21,31,7.9645,6.8404,6.3774,90.0,90.0,90.0,thio-LISICON,10.1016/j.ssi.2019.01.017,1,D2 - 51,done,,,diffraction data available,,,8407.0,51.0,
71,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=1.31e-13,exclude_from_current_high_conductivity_model,,,,,,ssv,Li3P0.2V0.8O4,2,Li6.0P0.4V1.6O8.0,1.31e-13,,,Pmn21,31,6.282,5.4021,4.9289,90.0,90.0,90.0,LISICON,10.1021/acs.chemmater.8b01504,1,D1 - 541,not available,,,D_0 calculation,,,,,449.0
72,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=9.2e-14,exclude_from_current_high_conductivity_model,,,,,,h6c,Li3VO4,2,Li6.0V2.0O8.0,9.2e-14,,,Pmn21,31,6.3278,5.4448,4.9467,90.0,90.0,90.0,LISICON,10.1021/acs.chemmater.8b01504,1,D1 - 541,done,,,,Yes,10.1016/S0022-4596(73)80012-X,19002.0,,446.0
74,filter,below_1e-6_modeling_threshold|censored_upper_bound,"below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=<1E-10 || censored_upper_bound: reported as <1E-10, not an exact value",exclude_from_current_high_conductivity_model|exclude_or_use_censored_regression,,,,,,mde,LiB6O9F,4,Li4.0B24.0O36.0F4.0,<1E-10,,,Pna21,33,7.65545,8.53175,10.7894,90.0,90.0,90.0,fluorooxoborate,10.1002/zaac.200900056,1,D2 - 54,done,420286-ICSD,,,,,420286.0,54.0,
75,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=1e-09,exclude_from_current_high_conductivity_model,,,,,,1e9,Li3SbS3,4,Li12.0Sb4.0S12.0,1e-09,,,Pna21,33,7.9671,6.7883,10.0912,90.0,90.0,90.0,sulfides,10.1002/zaac.201200277,1,D2 - 55_II,done,424834-ICSD,,,,,424834.0,55.0,
76,filter,below_1e-6_modeling_threshold|family_alias_not_canonical,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=1e-10 || family_alias_not_canonical: argyrodite -> argyrodites,exclude_from_current_high_conductivity_model|apply_family_taxonomy_alias,,,,,,an2,Li6SiO4Cl2,4,Li24.0Si4.0O16.0Cl8.0,1e-10,,,Pna21,33,10.5204,6.0756,9.953,90.0,90.0,90.0,argyrodite,10.1021/acs.chemmater.1c00157,1,D1 - 915,done,appendix,,,,,,,772.0
77,filter,below_1e-6_modeling_threshold|family_alias_not_canonical,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=6.17e-08 || family_alias_not_canonical: nitride -> nitrides,exclude_from_current_high_conductivity_model|apply_family_taxonomy_alias,,,,,,tka,LiSi2N3,4,Li4.0Si8.0N12.0,6.17e-08,,,Cmc21,36,9.186,5.302,4.776,90.0,90.0,90.0,nitride,10.1016/0167-2738(87)90119-6,1,D2 - 56,done,34118-ICSD,,,,,34118.0,56.0,
78,filter,below_1e-6_modeling_threshold|censored_upper_bound,"below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=<1E-10 || censored_upper_bound: reported as <1E-10, not an exact value",exclude_from_current_high_conductivity_model|exclude_or_use_censored_regression,,,,,,cdk,Li2(PO2N),4,Li8.0P4.0O8.0N4.0,<1E-10,,,Cmc21,36,9.0692,5.3999,4.6856,90.0,90.0,90.0,LIPON,10.1016/j.ssi.2012.12.013,1,D2 - 57,done,188493-ICSD,,,,,188493.0,57.0,
80,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=3.8e-08,exclude_from_current_high_conductivity_model,,,,,,hln,Li2Ga2GeS6,8,Li16.0Ga16.0Ge8.0S48.0,3.8e-08,,,Fdd2,43,11.943,22.59,6.805,90.0,90.0,90.0,sulfides,10.1016/j.ssi.2014.04.015,1,D2 - 58,not available,,,,,,,58.0,
93,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=2e-07,exclude_from_current_high_conductivity_model,,,,,,0vd,(Ag0.67Li0.33)0.27La0.57TiO3,2,Ag0.36Li0.18La1.14Ti2.0O6.0,2e-07,,,Pmmm,47,3.882,3.867,7.791,90.0,90.0,90.0,perovskites,10.1021/cm001207u,1,D2 - 61,not available,,,,,,,61.0,
95,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=8e-08,exclude_from_current_high_conductivity_model,,,,,,3we,Nd0.55Li0.34TiO3,2,Nd1.1Li0.68Ti2.0O6.0,8e-08,,,Pmmm,47,3.8204,3.823,7.679,90.0,90.0,90.0,perovskites,10.1016/0167-2738(94)90310-7,1,D2 - 62,not available,,,,,,,62.0,506.0
96,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=5e-10,exclude_from_current_high_conductivity_model,,,,,,5z0,Li5AlO4,8,Li40.0Al8.0O32.0,5e-10,,,Pbca,61,9.08,8.94,9.13,90.0,90.0,90.0,oxides,10.1016/0025-5408(76)90169-0,1,D2 - 64,done,42697-ICSD,,,Yes,10.1002/zaac.19713800303,42697.0,64.0,
97,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=1.7e-10,exclude_from_current_high_conductivity_model,,,,,,472,Li14Nd5(Si11N19O5)O2F2,2,Li28.0Nd10.0Si22.0N38.0O14.0F4.0,1.7e-10,,,Pmmn,59,17.126,7.6155,10.123,90.0,90.0,90.0,nitridosilicates,10.1021/ja302255d,1,D2 - 65,done,appendix; 262923-ICSD,,,,,262923.0,65.0,
98,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=5e-09,exclude_from_current_high_conductivity_model,,,,,,9zk,Li5GaO4,8,Li40.0Ga8.0O32.0,5e-09,,,Pbca,61,9.173,9.094,9.202,90.0,90.0,90.0,oxides,10.1016/0025-5408(76)90169-0,1,D2 - 64,done,9082-ICSD,,,,,9082.0,64.0,
99,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=4.41e-07,exclude_from_current_high_conductivity_model,,,,,,dnt,Li2CrTi(PO4)3,8,Li16.0Cr8.0Ti8.0P24.0O96.0,4.41e-07,,,Pbca,61,8.461,8.688,23.83,90.0,90.0,90.0,NASICON,10.1016/s0167-2738(96)00565-6,1,D1 - 407,not available,,,,,,,,337.0
100,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=5.91e-07,exclude_from_current_high_conductivity_model,,,,,,g5g,Li2CrZr(PO4)3,8,Li16.0Cr8.0Zr8.0P24.0O96.0,5.91e-07,,,Pbca,61,8.596,8.787,24.21,90.0,90.0,90.0,NASICON,10.1016/s0167-2738(96)00565-6,1,D1 - 407,not available,,,,,,,,336.0
101,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=4.2e-08,exclude_from_current_high_conductivity_model,,,,,,hpu,Li2CrHf(PO4)3,8,Li16.0Cr8.0Hf8.0P24.0O96.0,4.2e-08,,,Pbca,61,8.598,8.816,24.21,90.0,90.0,90.0,NASICON,10.1016/s0167-2738(96)00565-6,1,D1 - 407,not available,,,,,,,,407.0
102,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=3.34e-07,exclude_from_current_high_conductivity_model,,,,,,c6h,Li2FeTi(PO4)3,8,Li16.0Fe8.0Ti8.0P24.0O96.0,3.34e-07,,,Pbca,61,8.452,8.672,23.62,90.0,90.0,90.0,NASICON,10.1016/s0167-2738(96)00565-6,1,D1 - 407,not available,,,,,,,,338.0
103,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=1.44e-07,exclude_from_current_high_conductivity_model,,,,,,vzu,Li2FeZr(PO4)3,8,Li16.0Fe8.0Zr8.0P24.0O96.0,1.44e-07,,,Pbca,61,8.47,8.72,23.8,90.0,90.0,90.0,NASICON,10.1016/s0167-2738(96)00565-6,1,D1 - 407,not available,,,,,,,,339.0
104,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=2.74e-08,exclude_from_current_high_conductivity_model,,,,,,a3e,Li2InHf(PO4)3,8,Li16.0In8.0Hf8.0P24.0O96.0,2.74e-08,,,Pbca,61,8.757,8.954,24.28,90.0,90.0,90.0,NASICON,10.1016/s0167-2738(96)00565-6,1,D1 - 407,not available,,,,,,,,341.0
106,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=8.22e-08,exclude_from_current_high_conductivity_model,,,,,,9z8,Li2InZr(PO4)3,8,Li16.0In8.0Zr8.0P24.0O96.0,8.22e-08,,,Pbca,61,8.761,8.979,24.2,90.0,90.0,90.0,NASICON,10.1016/s0167-2738(96)00565-6,1,D1 - 407,not available,,,,,,,,340.0
109,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=4.49e-07,exclude_from_current_high_conductivity_model,,,,,,fj5,Li6.5O8P1.5Si0.5,2,Li13.0O16.0P3.0Si1.0,4.49e-07,,,Pnma,62,10.52587,6.11525,4.97031,90.0,90.0,90.0,LISICON,10.1021/jacs.5b04444,1,D2 - 16,done,238600-ICSD; appendix,,partial occupancy corrected,,,238600.0,16.0,
111,filter,below_1e-6_modeling_threshold|censored_upper_bound,"below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=<1E-10 || censored_upper_bound: reported as <1E-10, not an exact value",exclude_from_current_high_conductivity_model|exclude_or_use_censored_regression,,,,,,tbu,Li3.5Zn0.5Ga0.5(PO4)2,2,Li7.0Zn1.0Ga1.0P4.0O16.0,<1E-10,,,Pnma,62,10.08925,6.5108,4.935878,90.0,90.0,90.0,phosphates,10.1021/acs.chemmater.7b05139,1,D2 - 38,done,appendix,,,,,,38.0,
113,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=2e-07,exclude_from_current_high_conductivity_model,,,,,,e6b,Li4GeS4,4,Li16.0Ge4.0S16.0,2e-07,,,Pnma,62,14.07,7.75,6.15,90.0,90.0,90.0,thio-LISICON,10.1016/s0167-2738(00)00277-0,1,D2 - 71,done,92200-ICSD,,partial occupancy corrected,,,92200.0,71.0,
121,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=3.19e-09,exclude_from_current_high_conductivity_model,,,,,,2r7,Li3Cr(MoO4)3,4,Li12.0Cr4.0Mo12.0O48.0,3.19e-09,,,Pnma,62,5.0377,10.4091,17.6149,90.0,90.0,90.0,molybdates,10.1039/b301189e,1,D1 - 691,done,,,,Yes,10.1016/j.jssc.2009.09.012,247057.0,,810.0
122,filter,below_1e-6_modeling_threshold|censored_upper_bound,"below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=<1E-10 || censored_upper_bound: reported as <1E-10, not an exact value",exclude_from_current_high_conductivity_model|exclude_or_use_censored_regression,,,,,,b56,Li2Mg2(MoO4)3,4,Li8.0Mg8.0Mo12.0O48.0,<1E-10,,,Pnma,62,5.1167,10.4646,17.6228,90.0,90.0,90.0,molybdates,10.1039/b301189e,1,D1 - 691,done,appendix,,,,,170956.0,75.0,691.0
123,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=5.89e-10,exclude_from_current_high_conductivity_model,,,,,,mfu,Li3Fe(MoO4)3,4,Li12.0Fe4.0Mo12.0O48.0,5.89e-10,,,Pnma,62,5.0697,10.4333,17.6317,90.0,90.0,90.0,molybdates,10.1039/b301189e,1,D1 - 691,done,,,,Yes,ICSD-16176,16176.0,,812.0
129,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=8.89e-07,exclude_from_current_high_conductivity_model,,,,,,ldd,Li3.4Ge0.4V0.6O4,4,Li13.6Ge1.6V2.4O16.0,8.89e-07,,,Pnma,62,10.8697,6.2784,5.1181,90.0,90.0,90.0,LISICON,10.1021/acs.chemmater.8b01504,1,D1- 541,not available,,,,,,,,455.0
134,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=3.55e-13,exclude_from_current_high_conductivity_model,,,,,,dku,Li3P0.4V0.6O4,4,Li12.0P1.6V2.4O16.0,3.55e-13,,,Pnma,62,10.7651,6.2647,4.9262,90.0,90.0,90.0,LISICON,10.1021/acs.chemmater.8b01504,1,D1- 541,not available,,,,,,,,448.0
135,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=3.2e-13,exclude_from_current_high_conductivity_model,,,,,,ndx,Li3P0.6V0.4O4,4,Li12.0P2.4V1.6O16.0,3.2e-13,,,Pnma,62,10.6467,6.2052,4.9763,90.0,90.0,90.0,LISICON,10.1021/acs.chemmater.8b01504,1,D1- 541,not available,,,,,,,,456.0
136,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=2.05e-13,exclude_from_current_high_conductivity_model,,,,,,m0j,Li3P0.8V0.2O4,4,Li12.0P3.2V0.8O16.0,2.05e-13,,,Pnma,62,10.554,6.1486,4.9492,90.0,90.0,90.0,LISICON,10.1021/acs.chemmater.8b01504,1,D1- 541,not available,,,,,,,,458.0
138,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=1.3e-12,exclude_from_current_high_conductivity_model,,,,,,dth,Li4GeO4,4,Li16.0Ge4.0O16.0,1.3e-12,,,Cmcm,63,7.7661,7.3645,6.0555,90.0,90.0,90.0,LISICON,10.1021/acs.chemmater.8b01504,1,D1- 541,done,,,,Yes,10.1002/zaac.19875551213,65177.0,,457.0
139,filter,below_1e-6_modeling_threshold|space_group_whitespace,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=7.8e-10 || space_group_whitespace: leading or trailing whitespace,exclude_from_current_high_conductivity_model|trim_text,,,,,,45e,Li2MgBr4,4,Li8.0Mg4.0Br16.0,7.8e-10,,,Cmmm ,65,7.771,11.04,7.735,90.0,90.0,90.0,halides,10.1002/chin.198639014|10.1149/1.2108704,1,D2 - 89,not available,refer 73276-ICSD,,,,,73276.0,89.0,
141,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=3.8e-08,exclude_from_current_high_conductivity_model,,,,,,x2i,LiBiO2,8,Li8.0Bi8.0O16.0,3.8e-08,,,Ibam,72,18.00548,5.18159,4.97144,90.0,90.0,90.0,oxides,10.1016/j.ssi.2015.10.016,1,D2 - 30,done,46022-ICSD,,,Yes,ICSD-46022,46022.0,30.0,
143,filter,below_1e-6_modeling_threshold|space_group_whitespace,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=5.4e-08 || space_group_whitespace: leading or trailing whitespace,exclude_from_current_high_conductivity_model|trim_text,,,,,,i47,LiZnPS4,2,Li2.0Zn2.0P2.0S8.0,5.4e-08,,, I-4,82,5.738,5.738,8.914,90.0,90.0,90.0,sulfides,10.1021/acs.chemmater.7b05108,1,D2 - 69,done,,,,Yes,10.1002/1521-3749(200208)628:8<1765::AID-ZAAC1765>3.0.CO;2-E,95785.0,69.0,
146,filter,below_1e-6_modeling_threshold|space_group_whitespace,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=1.3e-08 || space_group_whitespace: leading or trailing whitespace,exclude_from_current_high_conductivity_model|trim_text,,,,,,xz4,(Li0.5Ce0.5)(MoO4),4,Li2.0Ce2.0Mo4.0O16.0,1.3e-08,,,I41/a ,88,5.2943,5.2943,11.6254,90.0,90.0,90.0,molybdates,10.1007/s12039-011-0068-5,1,D2 - 91,done,186450-ICSD,,partial occupancy corrected,,,186450.0,91.0,
147,filter,below_1e-6_modeling_threshold|space_group_whitespace,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=1e-09 || space_group_whitespace: leading or trailing whitespace,exclude_from_current_high_conductivity_model|trim_text,,,,,,hja,(Li0.5Ce0.25Pr0.25)(MoO4),4,Li2.0Ce1.0Pr1.0Mo4.0O16.0,1e-09,,,I41/a ,88,5.284,5.284,11.5763,90.0,90.0,90.0,molybdates,10.1007/s12039-011-0068-5,1,D2 - 91,done,186451-ICSD,,partial occupancy corrected,,,186451.0,91.0,
148,filter,below_1e-6_modeling_threshold|space_group_whitespace,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=1.8e-10 || space_group_whitespace: leading or trailing whitespace,exclude_from_current_high_conductivity_model|trim_text,,,,,,3nb,(Li0.5Ce0.25Sm0.25)(MoO4),4,Li2.0Ce1.0Sm1.0Mo4.0O16.0,1.8e-10,,,I41/a ,88,5.2546,5.2546,11.5052,90.0,90.0,90.0,molybdates,10.1007/s12039-011-0068-5,1,D2 - 91,done,186452-ICSD,,partial occupancy corrected,,,186452.0,91.0,
168,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=1.31e-08,exclude_from_current_high_conductivity_model,,,,,,il5,Nd0.25Li0.25TaO3,2,Nd0.5Li0.5Ta2.0O6.0,1.31e-08,,,P4/mmm,123,3.872,3.872,7.73,90.0,90.0,90.0,perovskites,10.1016/s0167-2738(98)00414-7,1,D1 - 615,not available,,,,,,,,615.0
169,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=4.32e-10,exclude_from_current_high_conductivity_model,,,,,,r1m,Sm0.25Li0.25TaO3,2,Sm0.5Li0.5Ta2.0O6.0,4.32e-10,,,P4/mmm,123,3.859,3.859,7.71,90.0,90.0,90.0,perovskites,10.1016/s0167-2738(98)00414-7,1,D1 - 615,not available,,,,,,,,615.0
170,filter,below_1e-6_modeling_threshold|censored_upper_bound|space_group_whitespace,"below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=<1E-10 || censored_upper_bound: reported as <1E-10, not an exact value || space_group_whitespace: leading or trailing whitespace",exclude_from_current_high_conductivity_model|exclude_or_use_censored_regression|trim_text,,,,,,nua,Li(LaTiO4),2,Li2.0La2.0Ti2.0O8.0,<1E-10,,,P4/nmm ,129,3.77,3.77,12.076,90.0,90.0,90.0,perovskites,10.4028/www.scientific.net/msf.321-324.965,1,D2 - 99,done,91843-ICSD,,,,,91843.0,99.0,
171,filter,below_1e-6_modeling_threshold|censored_upper_bound|space_group_whitespace,"below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=<1E-10 || censored_upper_bound: reported as <1E-10, not an exact value || space_group_whitespace: leading or trailing whitespace",exclude_from_current_high_conductivity_model|exclude_or_use_censored_regression|trim_text,,,,,,3rx,Li(NdTiO4),2,Li2.0Nd2.0Ti2.0O8.0,<1E-10,,,P4/nmm ,129,3.7465,3.7465,11.895,90.0,90.0,90.0,perovskites,10.4028/www.scientific.net/msf.321-324.965,1,D2 - 99,done,91844-ICSD,,,,,91844.0,99.0,
172,filter,below_1e-6_modeling_threshold|space_group_whitespace,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=1.8e-07 || space_group_whitespace: leading or trailing whitespace,exclude_from_current_high_conductivity_model|trim_text,,,,,,7e5,La0.65Li0.05(Mg0.5W0.5)O3,4,La2.6Li0.2Mg2.0W2.0O12.0,1.8e-07,,,P4/nmm ,129,5.533,5.533,7.903,90.0,90.0,90.0,perovskites,10.1016/j.ssi.2004.05.010,1,D2 - 100,done,151900-ICSD,,partial occupancy corrected,,,151900.0,100.0,
176,filter,below_1e-6_modeling_threshold,below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=4.1e-10,exclude_from_current_high_conductivity_model,,,,,,d7f,Li3BiO4,4,Li12.0Bi4.0O16.0,4.1e-10,,,P42/mnm,136,8.75298,8.75298,4.22469,90.0,90.0,90.0,oxides,10.1016/j.ssi.2015.10.016,1,D2 - 30,done,,,,Yes,ICSD-109087,109087.0,30.0,
213,filter,below_1e-6_modeling_threshold|censored_upper_bound,"below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=<1E-8 || censored_upper_bound: reported as <1E-8, not an exact value",exclude_from_current_high_conductivity_model|exclude_or_use_censored_regression,,,,,,ia5,LiLaNb2O7,2,Li2.0La2.0Nb4.0O14.0,<1E-8,,,I4/mmm,139,3.8798,3.8798,20.3597,90.0,90.0,90.0,perovskites,10.1016/0925-8388(93)90192-p,1,D2 - 114,done,72566-ICSD,,,,,72566.0,114.0,
216,filter,below_1e-6_modeling_threshold|censored_upper_bound|space_group_whitespace,"below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=<1E-10 || censored_upper_bound: reported as <1E-10, not an exact value || space_group_whitespace: leading or trailing whitespace",exclude_from_current_high_conductivity_model|exclude_or_use_censored_regression|trim_text,,,,,,sg0,LiScO2,4,Li4.0Sc4.0O8.0,<1E-10,,, I41/amd,141,4.1791,4.1791,9.361,90.0,90.0,90.0,oxides,10.2320/matertrans.y-m2016816,1,D2 - 117;D2 - 33,done,257819-ICSD,,ICSD request,,,257819.0,117.0,
