ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID,conductivity_value,conductivity_qualifier,conductivity_used,sample_weight,log10_conductivity,Z_by_element,χₐₗₗ,χ⁻,χ⁺(incl Li⁺),χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(excl Li⁺) / r⁻,r⁺(incl Li⁺) / r⁻,ρₐₗₗ (C m⁻³),ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,ρ⁺(incl Li⁺) - ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₐₗᵢdₑ,nₕₒₛₜ cₐₜᵢₒₙ,nₐₙᵢₒₙ,n_Li,delta_anion,tau_cationic,family,r_ratio_x_chi_diff,log_rho_ratio,n_Li × r⁻ (pm),chi_range_x_r_avg,field_x_r_diff,ir_mean_square_all,d_mean_c,r_mean_l,s_mean_square_c,entropy_c_l,Vs_variance_c_l,mp_variance_c_l,atwt_geometric_mean_all
5xk,Li6.65La3Zr1.65Ta0.35O12,,Li6.65 La3 Zr1.65 Ta0.35 O12,0.00046,,,,,,,,,,,garnet,10.1149/2.024205esl,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2012,,,,,,0.00046,exact,0.00046,1.0,-3.337242168318426,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.2755391120507404,3.44,1.0760944206008582,1.2039000000000002,-2.363905579399142,-2.2360999999999995,2.46,110.65644820295982,138.2,82.28540772532187,101.94999999999999,-36.25,-55.914592274678114,0.7376989869753979,0.5954081600963956,89419540871.78862,28978758058.690765,151676141194.29285,188013513333.53778,5.234045602889631,122697383135.60208,0.024390357506927904,0.03712582928743831,0.0,0.21141649048625794,0.5073995771670191,0.28118393234672306,0.0,1.0300429184549356,garnet,-1.4074886716716473,0.7188375022161753,38.859619450317126,272.21486257928115,-1.3637768954335083,13262.329633544747,7.798283261802575,91.12647058823529,60.708154506437765,0.8585022429370206,239987579248.57584,388978.3644,19.476973327683552
zfg,Li6.55La3Zr1.55Ta0.45O12,,Li6.55 La3 Zr1.55 Ta0.45 O12,0.0004,,,,,,,,,,,garnet,10.1149/2.024205esl,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2012,,,,,,0.0004,exact,0.0004,1.0,-3.3979400086720375,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.2817622080679407,3.44,1.0783982683982685,1.2073,-2.3616017316017315,-2.2327,2.46,110.80148619957536,138.2,82.33549783549782,101.77,-36.42999999999999,-55.86450216450217,0.7363965267727931,0.5957706066244416,90374092057.46405,28978758058.690765,154161452056.1895,193208154775.80865,5.319808797325471,125182693997.49875,0.024656654126200658,0.037549463624116125,0.0,0.21231422505307854,0.5095541401273885,0.2781316348195329,0.0,1.0389610389610389,garnet,-1.4069728962416952,0.725896023317845,38.43779193205945,272.57165605095537,-1.377431707802518,13293.680290162773,7.961038961038961,91.06176470588235,61.53679653679654,0.8862772033041759,296287956466.8635,437737.7436000001,19.619469524862293
6hq,Li6La3ZrTaO12,,Li6 La3 Zr1 Ta1 O12,0.00035,,,,,,,,,,,garnet,10.1149/2.024205esl,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2012,,,,,,0.00035,exact,0.00035,1.0,-3.4559319556497243,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3169565217391304,3.44,1.0918181818181818,1.2260000000000002,-2.348181818181818,-2.2139999999999995,2.46,111.62173913043478,138.2,82.62727272727273,100.78,-37.41999999999999,-55.57272727272726,0.7292329956584661,0.5978818576503092,95772494034.71317,28978758058.690765,168638387826.7376,221778682708.2984,5.81937940491424,139659629768.04684,0.02620783193346449,0.03987945247584411,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,0.0,1.0909090909090908,garnet,-1.403935307555226,0.7648766727268691,36.052173913043475,274.58947826086956,-1.4564406964478946,13470.98188405797,8.909090909090908,90.70588235294119,66.36363636363636,0.9502705392332347,546989944005.114,686605.8400000001,20.445191652913408
85t,Li0.29La0.57Ti1O3,,Li0.29 La0.57 Ti1 O3,0.0016,,,,,,,,,,,perovskites,10.1016/j.jpowsour.2012.11.098,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2013,,,,,,0.0016,exact,0.0016,1.0,-2.795880017344075,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.6278189300411525,3.44,1.3178494623655914,1.3802547770700637,-2.1221505376344085,-2.0597452229299362,2.46,115.73786008230454,138.2,79.50860215053764,81.72675159235668,-56.47324840764331,-58.69139784946235,0.5913657857623493,0.5753155003656849,175445486318.74304,28978758058.690765,411682144802.6983,464755347001.89514,14.206341899432585,382703386744.00757,0.04558374889358512,0.05126718257692486,0.0,0.32304526748971196,0.617283950617284,0.05967078189300412,0.0,1.6129032258064517,perovskites,-1.220906098410447,1.1524822624865467,8.246502057613169,284.71513580246915,-2.6753739417833935,14474.59488340192,7.510752688172043,91.31947483588621,79.94086021505377,0.6551570100274259,22374419250797.61,129383.45571828473,24.573965883245357
d6f,Li7La3Zr1.89Al0.15O12,,Li7 La3 Zr1.89 Al0.15 O12,0.00034,,,,,,,,,,,garnet,10.1016/j.jpowsour.2013.03.049,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2013,,,,,,0.00034,exact,0.00034,1.0,-3.4685210829577446,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.2543760399334443,3.44,1.0726910299003323,1.2014285714285717,-2.3673089700996677,-2.2385714285714284,2.46,109.90671797004991,138.2,81.70743355481727,101.43998015873015,-36.76001984126984,-56.49256644518272,0.7340085394987711,0.5912260025674188,91759171922.63911,28978758058.690765,154331012983.0527,195964629961.22266,5.325660011739828,125352254924.36194,0.02375481340014432,0.03617147810199085,0.0,0.2096505823627288,0.49916805324459235,0.2911813643926789,0.0,0.9966777408637874,garnet,-1.3996146192340195,0.7263734377810436,40.24126455906822,270.3705262063228,-1.3419703744005698,13118.28006274265,7.116279069767443,91.30281690140845,57.25913621262459,0.7812157893815553,14169252689545.414,212257.99020455993,18.900871060021547
r07,Li6.75La3Zr1.875Te0.125O12,,Li6.75 La3 Zr1.875 Te0.125 O12,0.00033,,,,,,,,,,,garnet,10.1016/j.jpowsour.2013.03.166,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2013,,,,,,0.00033,exact,0.00033,1.0,-3.4814860601221125,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Te"", ""value"": 6.0}]",2.2716315789473684,3.44,1.078404255319149,1.2112500000000002,-2.3615957446808507,-2.22875,2.46,110.49157894736841,138.2,82.1936170212766,102.03,-36.16999999999999,-56.006382978723394,0.7382778581765558,0.5947439726575731,90919473451.81888,28978758058.690765,154178076406.5029,194439487730.94183,5.32038247098946,125199318347.81213,0.024272182661951535,0.037039629255586105,0.0,0.21052631578947367,0.5052631578947369,0.28421052631578947,0.0,1.0212765957446808,garnet,-1.4045448350027088,0.725942853924672,39.2778947368421,271.8092842105263,-1.3593971578947874,13229.65350877193,7.48936170212766,91.28676470588235,58.95744680851064,0.7665283304918402,13261148220981.182,218534.36306775,19.231732294047895
uht,Li6.5La3Zr1.75Te0.25O12,,Li6.5 La3 Zr1.75 Te0.25 O12,0.00102,,,,,,,,,,,garnet,10.1016/j.jpowsour.2013.03.166,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2013,,,,,,0.00102,exact,0.00102,1.0,-2.9913998282380825,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Te"", ""value"": 6.0}]",2.289468085106383,3.44,1.088913043478261,1.2305000000000001,-2.3510869565217387,-2.2095,2.46,110.83191489361701,138.2,82.27391304347826,101.47999999999999,-36.72,-55.92608695652173,0.7342981186685962,0.5953249858428239,95799357000.75601,28978758058.690765,165525199375.08493,219046707176.29388,5.711949388577876,136546441316.39417,0.025084960287550227,0.038436149402106254,0.0,0.2127659574468085,0.5106382978723404,0.2765957446808511,0.0,1.0434782608695652,garnet,-1.399660809106552,0.7567843506660996,38.225531914893615,272.64651063829785,-1.4029036703424282,13306.242907801416,7.739130434782609,91.22058823529412,60.04347826086957,0.8237197315118312,25816540596175.71,224786.000491,19.47610458398468
lpx,Li1.15Y0.15Zr1.85P3O12,,Li1.15 Y0.15 Zr1.85 P3 O12,7.1e-05,,,,,,,,,,,nasicon,10.1016/j.jpowsour.2013.03.175,1,data/database/obelix/processed/all-v1.csv,,,,bulk ic (total ic 7.10E-05); synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2013,,,,,,7.1e-05,exact,7.1e-05,1.0,-4.1487416512809245,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8441046831955923,3.44,1.6813821138211382,1.8427,-1.7586178861788617,-1.5973,2.46,107.20206611570248,138.2,46.71829268292682,41.9385,-96.26149999999998,-91.48170731707316,0.3034623733719248,0.33804842751756026,6494388452393.555,28978758058.690765,19109822002315.24,23476479456833.227,659.4424082499346,19080843244256.547,0.1624311732949237,0.19638293574534876,0.0,0.27548209366391185,0.6611570247933884,0.06336088154269973,0.0,1.951219512195122,nasicon,-0.5944980110270199,2.8191768728597695,8.756473829201102,263.7170826446281,-14.859481054535001,13660.271508264463,3.8780487804878048,81.26764705882354,51.76422764227643,0.7795654523164246,155818357215446.94,768576.1599000001,20.500183107137996
9lx,Li10Sn(PS6)2,,Li10 Sn1 P2 S12,0.007,,,,,,,,,,,lgps,10.1021/ja407393y,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2013,,,,,,0.007,exact,0.007,1.0,-2.154901959985743,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8840000000000001,2.58,1.2415384615384615,2.1133333333333333,-1.3384615384615386,-0.4666666666666668,1.6,119.44,184.0,59.84615384615385,34.333333333333336,-149.66666666666666,-124.15384615384616,0.18659420289855075,0.32525083612040134,3188037130331.898,12278644599.949677,6119506501776.774,26103345478503.453,498.3861575244107,6107227857176.825,0.06110418898142684,0.2154021028701336,0.0,0.12,0.48,0.4,0.0,0.9230769230769231,lgps,-0.43533573449961416,2.697565971463613,73.60000000000001,191.104,-7.58632007815561,18286.94,1.5384615384615385,106.66666666666667,20.153846153846153,0.6365141682948128,3861494956575.2715,7835.8507555555525,18.269338548160913
whw,Li6.8La3Zr1.8Sb0.2O12,,Li6.8 La3 Zr1.8 Sb0.2 O12,5.9e-05,,,,,,,,,,,garnet,10.1039/c3cp50991e,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2013,,,,,,5.9e-05,exact,5.9e-05,1.0,-4.229147988357856,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",2.2709243697478994,3.44,1.0820338983050848,1.2208,-2.357966101694915,-2.2192,2.46,110.36554621848738,138.2,82.0593220338983,101.85999999999999,-36.34,-56.14067796610169,0.7370477568740955,0.5937722288994088,90550659029.9245,28978758058.690765,153166151543.04355,192349577729.65512,5.285462932291152,124187393484.35278,0.024183605313248046,0.03692516039111724,0.0,0.21008403361344538,0.5042016806722689,0.2857142857142857,0.0,1.0169491525423728,garnet,-1.4000947878726397,0.7230830314040418,39.48571428571428,271.49924369747896,-1.3576839979503643,13206.041316526609,7.508474576271188,91.29411764705884,58.74576271186442,0.8030448563658358,19200189474684.742,212421.64736256,19.203344596997113
duf,Li6.6La3Zr1.6Sb0.4O12,,Li6.6 La3 Zr1.6 Sb0.4 O12,0.00077,,,,,,,,,,,garnet,10.1039/c3cp50991e,1,data/database/obelix/processed/all-v1.csv,,,,close match: Yes；close match DOI: 10.1016/j.ssi.2019.115185; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2013,,,,,,0.00077,exact,0.00077,1.0,-3.113509274827518,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",2.287966101694915,3.44,1.0962068965517242,1.2496000000000003,-2.3437931034482755,-2.1903999999999995,2.46,110.57627118644066,138.2,82.0,101.14,-37.05999999999999,-56.19999999999999,0.7318379160636759,0.593342981186686,95034799592.40575,28978758058.690765,163368635661.7661,214866887173.7205,5.637530612281421,134389877603.07535,0.02489774449513969,0.038207211673168526,0.0,0.211864406779661,0.5084745762711864,0.2796610169491525,0.0,1.0344827586206897,garnet,-1.3906731872847946,0.7510889131492193,38.649152542372875,272.01762711864404,-1.3992532406268503,13258.293785310732,7.775862068965516,91.23529411764707,59.603448275862064,0.8731726364245317,36760864288184.46,210233.40797824002,19.417125120116008
dll,Li6.4La3Zr1.4Sb0.6O12,,Li6.4 La3 Zr1.4 Sb0.6 O12,0.00066,,,,,,,,,,,garnet,10.1039/c3cp50991e,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2013,,,,,,0.00066,exact,0.00066,1.0,-3.1804560644581312,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",2.3052991452991454,3.44,1.1108771929824561,1.2784,-2.329122807017544,-2.1616,2.46,110.7905982905983,138.2,81.93859649122805,100.41999999999999,-37.78,-56.261403508771934,0.7266280752532561,0.5928986721507096,99595592130.31406,28978758058.690765,173929101679.39117,237384196617.7858,6.001951544201171,144950343620.7004,0.025636941192185427,0.0394892629552198,0.0,0.2136752136752137,0.5128205128205129,0.27350427350427353,0.0,1.0526315789473684,garnet,-1.3809338195566352,0.7782924848957323,37.7982905982906,272.5448717948718,-1.4423702931442008,13311.43945868946,8.05263157894737,91.1764705882353,60.49122807017545,0.9173573878312139,52698989682062.53,203249.28184704002,19.637001440233302
i90,Li6.2La3Zr1.2Sb0.8O12,,Li6.2 La3 Zr1.2 Sb0.8 O12,0.00045,,,,,,,,,,,garnet,10.1039/c3cp50991e,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2013,,,,,,0.00045,exact,0.00045,1.0,-3.3467874862246565,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",2.322931034482759,3.44,1.1260714285714286,1.3072000000000001,-2.3139285714285713,-2.1327999999999996,2.46,111.00862068965516,138.2,81.875,99.7,-38.499999999999986,-56.32499999999999,0.7214182344428366,0.592438494934877,104235019022.3242,28978758058.690765,184866727197.64572,259901506061.85117,6.37938750940377,155887969138.95496,0.026402537771268508,0.04077131423727108,0.0,0.21551724137931036,0.5172413793103449,0.26724137931034486,0.0,1.0714285714285714,garnet,-1.3708603602439529,0.8047789837281749,36.932758620689654,273.0812068965517,-1.4871229399666983,13365.501436781607,8.339285714285715,91.11764705882354,61.41071428571429,0.9422163338129591,67014565656318.945,191469.26896896,19.863223502905438
dm9,Li6La3ZrSbO12,,Li6 La3 Zr1 Sb1 O12,0.00026,,,,,,,,,,,garnet,10.1039/c3cp50991e,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2013,,,,,,0.00026,exact,0.00026,1.0,-3.5850266520291822,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",2.3408695652173916,3.44,1.1418181818181816,1.336,-2.2981818181818183,-2.104,2.46,111.23043478260868,138.2,81.80909090909091,98.97999999999999,-39.22,-56.390909090909076,0.7162083936324167,0.5919615840021051,108955131599.41277,28978758058.690765,196202084552.9277,282418815505.9165,6.7705484187955545,167223326494.23694,0.02719597422595461,0.04205336551932237,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,0.0,1.0909090909090908,garnet,-1.360435349415747,0.8306238482435263,36.052173913043475,273.62686956521736,-1.5336057102145129,13420.503623188406,8.636363636363637,91.05882352941177,62.36363636363636,0.9502705392332347,79707592210953.75,174893.369344,20.096054542350583
hd3,Li7GePS8,,Li7 Ge1 P1 S8,0.007,,,,,,,,,,,lgps,10.1039/c3ee41728j,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2013,,,,,,0.007,exact,0.007,1.0,-2.154901959985743,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8647058823529412,2.58,1.2288888888888887,2.0999999999999996,-1.3511111111111114,-0.4800000000000004,1.6,118.08823529411765,184.0,59.5,31.5,-152.5,-124.5,0.17119565217391305,0.3233695652173913,2438974003639.735,12278644599.949677,4596036545008.434,20246922621882.25,374.3113914240396,4583757900408.484,0.05386420805573974,0.19053708439897699,0.0,0.11764705882352941,0.47058823529411764,0.4117647058823529,0.0,0.8888888888888888,lgps,-0.43690821256038653,2.573233044205849,75.76470588235294,188.94117647058826,-6.706093902939598,17949.808823529413,1.1111111111111112,105.60000000000001,18.11111111111111,0.6931471805599453,786948076329.2129,199853.70250000004,17.880305900946606
z2s,Li5.5Nd3Zr2Al0.5O12,,Li5.5 Nd3 Zr2 Al0.5 O12,3.9e-05,,,,,,,,,,,garnet,10.1039/c3ta13252h,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2013,,,,,,3.9e-05,exact,3.9e-05,1.0,-4.4089353929735005,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Nd"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.328478260869565,3.44,1.1159090909090907,1.2518181818181817,-2.324090909090909,-2.1881818181818184,2.46,110.49891304347825,138.2,80.27954545454546,93.05909090909091,-45.140909090909076,-57.92045454545453,0.6733653466649125,0.5808939613208789,109072157464.7373,28978758058.690765,196446774998.60623,268538741238.44217,6.7789922052816065,167468016939.91547,0.027057473585877553,0.03930013235694029,0.0,0.2391304347826087,0.5217391304347826,0.2391304347826087,0.0,1.0909090909090908,garnet,-1.3500503746516608,0.8311651345429972,33.04782608695652,271.8273260869565,-1.5671811689456574,13234.09635869565,7.636363636363636,93.17142857142858,63.590909090909086,0.9164648855394713,40632956376640.99,190694.1822231405,20.54058046648674
kmr,Li10Si0.05Ge0.95P2S12,,Li10 Si0.05 Ge0.95 P2 S12,0.0086,,,,,,,,,,,thio_lisicon,10.1016/j.jpowsour.2014.07.159,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2014,,,,,,0.0086,exact,0.0086,1.0,-2.065501548756432,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.88578,2.58,1.2449615384615385,2.1281666666666665,-1.3350384615384616,-0.45183333333333353,1.6,118.494,184.0,58.026923076923076,26.45,-157.55,-125.97307692307692,0.14375,0.31536371237458194,3237647072107.2837,12278644599.949677,6214910235960.208,26516761659965.0,506.1560488513268,6202631591360.259,0.06346559569065963,0.225634865276809,0.0,0.12,0.48,0.4,0.0,0.9230769230769231,thio_lisicon,-0.42102268539361976,2.7042844312804677,73.60000000000001,189.59040000000002,-7.994956367908364,18179.086,0.7307692307692306,105.25,17.276923076923076,0.7026859160767704,678657971626.5306,190804.46973333336,17.879895558344444
tzl,Li1.05Ti1.95Al0.05P3O12,,Li1.05 Ti1.95 Al0.05 P3 O12,0.0011,,,,,,,,,,,nasicon,10.1016/j.ssi.2014.07.018,1,data/database/obelix/processed/all-v1.csv,,,,composition should be corrected; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2014,,,,,,0.0011,exact,0.0011,1.0,-2.958607314841775,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.878808864265928,3.44,1.7657024793388432,1.9307000000000003,-1.6742975206611568,-1.5092999999999996,2.46,105.29432132963987,138.2,40.02685950413223,34.2575,-103.9425,-98.17314049586776,0.24788350217076702,0.2896299529966153,6573404357500.61,28978758058.690765,19554083232426.73,23634326201397.0,674.772990368455,19525104474368.04,0.17026072062974879,0.20290436085088492,0.0,0.27700831024930744,0.6648199445983379,0.05817174515235457,0.0,1.9834710743801653,nasicon,-0.4849267122114404,2.8291576904424276,8.039335180055401,259.02403047091406,-16.71502964731202,13411.98798476454,0.6446280991735537,79.56764705882354,40.33884297520662,0.7197744066642688,54500956376490.125,623154.94340691,19.174926229357382
