ID,True Composition,Z_by_element,χₐₗₗ,χ⁻,χ⁺(incl Li⁺),χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(excl Li⁺) / r⁻,r⁺(incl Li⁺) / r⁻,ρₐₗₗ (C m⁻³),ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,ρ⁺(incl Li⁺) - ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₐₗᵢdₑ,nₕₒₛₜ cₐₜᵢₒₙ,nₐₙᵢₒₙ,n_Li,Ionic conductivity (S cm-1),conductivity_value,conductivity_qualifier,conductivity_used,sample_weight,log10_conductivity,r_ratio_x_chi_diff,log_rho_ratio,Li_channel_size,chi_range_x_r_avg,field_x_r_diff
8po,Li20.4Ge2.4P3.6S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8773809523809528,2.58,1.2386363636363635,2.118,-1.3413636363636363,-0.4620000000000002,1.6,118.3452380952381,184.0,58.65909090909092,28.6,-155.4,-125.34090909090908,0.1554347826086956,0.3187994071146245,2911177949128.525,12278644599.949677,5546540953245.412,23981973844499.99,451.72257475944406,5534262308645.463,0.0594599016593901,0.2112531969309462,0.0,0.119047619047619,0.4761904761904762,0.4047619047619047,0.0132,0.0132,exact,0.0132,1.0,-1.8794260687941502,-0.42762593199784404,2.6548717948971787,74.47619047619047,189.35238095238097,-7.4527581284440085
j8q,Li20.0Ge2.0P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.886,2.58,1.2453846153846155,2.13,-1.3346153846153843,-0.4500000000000002,1.6,118.52,184.0,58.07692307692308,26.666666666666668,-157.33333333333334,-125.92307692307692,0.144927536231884,0.3156354515050167,3232276632060.902,12278644599.949677,6204582466640.243,26472007992911.816,505.3149324531856,6192303822040.294,0.0633338433849942,0.2250639386189258,0.0,0.12,0.48,0.4,0.0121,0.0121,exact,0.0121,1.0,-1.91721462968355,-0.42125192950861834,2.703562132170942,73.60000000000001,189.632,-7.975192432402731
izs,Li20.85Si2.85P3.15S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8616814159292037,2.58,1.219608938547486,2.05225,-1.360391061452514,-0.5277500000000002,1.6,117.42330383480828,184.0,57.91340782122904,24.6,-159.4,-126.08659217877096,0.133695652173913,0.3147467816371144,2706479348364.477,12278644599.949677,5114703441114.893,22456164938552.414,416.55277172334274,5102424796514.943,0.0588757550308651,0.2119875222816399,0.0,0.1179941002949852,0.471976401179941,0.4100294985250737,0.00527,0.00527,exact,0.00527,1.0,-2.2781893847874533,-0.4281787083600767,2.6196700285914347,75.44542772861357,187.87728613569325,-7.42344331379391
8nc,Li20.55Si2.55P3.45S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8686350148367952,2.58,1.225593220338983,2.0667500000000003,-1.354406779661017,-0.5132499999999998,1.6,117.62462908011872,184.0,57.62429378531074,23.8,-160.2,-126.37570621468926,0.1293478260869565,0.3131755097027757,2927532266718.139,12278644599.949677,5562789778237.407,24189429548701.74,453.0459150401833,5550511133637.458,0.0613273535174499,0.220632798573975,0.0,0.1186943620178041,0.4747774480712166,0.4065281899109793,0.00565,0.00565,exact,0.00565,1.0,-2.2479515521805613,-0.42416703356523405,2.656142218873951,74.80118694362018,188.19940652818997,-7.750287611045638
xga,Li20.01Sn1.98P4.02S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8839112177564483,2.58,1.2416147635524797,2.1141,-1.3383852364475204,-0.4659,1.6,119.40881823635272,184.0,59.80911188004613,34.16,-149.84,-124.19088811995388,0.1856521739130434,0.3250495210872072,3202804040393.3315,12278644599.949677,6146772110329.556,26231533811068.125,500.6067290484772,6134493465729.606,0.0612679736376996,0.2161892583120205,0.0,0.1199760047990401,0.4799040191961607,0.400119976004799,0.00373,0.00373,exact,0.00373,1.0,-2.4282911681913126,-0.4350414801374551,2.699496683004887,73.622075584883,191.05410917816437,-7.608924059375835
sg4,Li19.71Sn1.68P4.32S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.890754375377188,2.58,1.2473512252042007,2.1256,-1.3326487747957994,-0.4544000000000001,1.6,119.40826795413398,184.0,59.11260210035006,31.56,-152.44,-124.88739789964994,0.1715217391304348,0.3212641418497285,3453467582946.362,12278644599.949677,6665779310690.971,28154358799538.254,542.875824479706,6653500666091.021,0.064565520795097,0.2279965899403239,0.0,0.1207000603500301,0.4828002414001207,0.3964996982498491,0.00436,0.00436,exact,0.00436,1.0,-2.360513510731414,-0.4281322650218646,2.734700501945169,72.95594447797224,191.05322872661438,-8.063419886135401
ns3,Li19.62Sn1.62P4.38S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.892684401451028,2.58,1.2488290398126465,2.1279,-1.3311709601873538,-0.4521000000000001,1.6,119.43954050785972,184.0,58.961358313817335,31.040000000000003,-152.96,-125.03864168618269,0.168695652173913,0.3204421647490073,3506007085885.5195,12278644599.949677,6778820614021.886,28538923797232.28,552.0821584859349,6766541969421.937,0.0652933256933089,0.2303580562659846,0.0,0.120918984280532,0.4836759371221281,0.3954050785973397,0.00496,0.00496,exact,0.00496,1.0,-2.3045183235098023,-0.4265633041334502,2.7420037123705154,72.75453446191051,191.10326481257556,-8.164188755864878
9lx,Li20.0Sn2.0P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.884,2.58,1.2415384615384617,2.1133333333333333,-1.3384615384615386,-0.4666666666666668,1.6,119.44,184.0,59.84615384615385,34.333333333333336,-149.66666666666666,-124.15384615384616,0.1865942028985507,0.3252508361204013,3188037130331.898,12278644599.949677,6119506501776.774,26103345478503.453,498.3861575244107,6107227857176.825,0.0611041889814268,0.2154021028701336,0.0,0.12,0.48,0.4,0.007,0.007,exact,0.007,1.0,-2.154901959985743,-0.43533573449961405,2.697565971463613,73.60000000000001,191.104,-7.586320078155604
mtn,Li20.0Ge2.0P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.886,2.58,1.2453846153846155,2.13,-1.3346153846153843,-0.4500000000000002,1.6,118.52,184.0,58.07692307692308,26.666666666666668,-157.33333333333334,-125.92307692307692,0.144927536231884,0.3156354515050167,3232276632060.902,12278644599.949677,6204582466640.243,26472007992911.816,505.3149324531856,6192303822040.294,0.0633338433849942,0.2250639386189258,0.0,0.12,0.48,0.4,0.0246,0.0246,exact,0.0246,1.0,-1.609064892896621,-0.42125192950861834,2.703562132170942,73.60000000000001,189.632,-7.975192432402731
9rc,Li20.0Ge1.55Sn0.45P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.88555,2.58,1.2445192307692308,2.12625,-1.3354807692307693,-0.4537499999999999,1.6,118.727,184.0,58.475,28.391666666666666,-155.60833333333335,-125.525,0.154302536231884,0.3177989130434782,3222322744171.8755,12278644599.949677,6185440374545.962,26389058927169.934,503.7559580942112,6173161729946.013,0.0628321711441916,0.2228900255754475,0.0,0.12,0.48,0.4,0.0141,0.0141,exact,0.0141,1.0,-1.85078088734462,-0.4244143368520066,2.7022201957290894,73.60000000000001,189.96320000000003,-7.887008282874651
13q,Li20.0Sn2.0P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.884,2.58,1.2415384615384617,2.1133333333333333,-1.3384615384615386,-0.4666666666666668,1.6,119.44,184.0,59.84615384615385,34.333333333333336,-149.66666666666666,-124.15384615384616,0.1865942028985507,0.3252508361204013,3188037130331.898,12278644599.949677,6119506501776.774,26103345478503.453,498.3861575244107,6107227857176.825,0.0611041889814268,0.2154021028701336,0.0,0.12,0.48,0.4,0.00398,0.00398,exact,0.00398,1.0,-2.4001169279263124,-0.43533573449961405,2.697565971463613,73.60000000000001,191.104,-7.586320078155604
ik8,Li20.0Ge0.83Sn1.17P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.88483,2.58,1.2431346153846154,2.12025,-1.3368653846153846,-0.4597500000000001,1.6,119.0582,184.0,59.11192307692308,31.151666666666667,-152.84833333333333,-124.88807692307692,0.169302536231884,0.3212604515050167,3206396523549.4346,12278644599.949677,6154813027195.113,26256340421982.92,501.2615991198522,6142534382595.164,0.0620294955589073,0.2194117647058823,0.0,0.12,0.48,0.4,0.00743,0.00743,exact,0.00743,1.0,-2.1290111862394245,-0.42948197706296626,2.700064435255099,73.60000000000001,190.49312,-7.746744412860473
nip,Li19.62Sn1.62P4.38S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.892684401451028,2.58,1.2488290398126465,2.1279,-1.3311709601873538,-0.4521000000000001,1.6,119.43954050785972,184.0,58.961358313817335,31.040000000000003,-152.96,-125.03864168618269,0.168695652173913,0.3204421647490073,3506007085885.5195,12278644599.949677,6778820614021.886,28538923797232.28,552.0821584859349,6766541969421.937,0.0652933256933089,0.2303580562659846,0.0,0.120918984280532,0.4836759371221281,0.3954050785973397,0.0055,0.0055,exact,0.0055,1.0,-2.2596373105057563,-0.4265633041334502,2.7420037123705154,72.75453446191051,191.10326481257556,-8.164188755864878
1hh,Li20.0Ge2.0P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.886,2.58,1.2453846153846155,2.13,-1.3346153846153843,-0.4500000000000002,1.6,118.52,184.0,58.07692307692308,26.666666666666668,-157.33333333333334,-125.92307692307692,0.144927536231884,0.3156354515050167,3232276632060.902,12278644599.949677,6204582466640.243,26472007992911.816,505.3149324531856,6192303822040.294,0.0633338433849942,0.2250639386189258,0.0,0.12,0.48,0.4,0.012,0.012,exact,0.012,1.0,-1.9208187539523751,-0.42125192950861834,2.703562132170942,73.60000000000001,189.632,-7.975192432402731
8ub,Li21.0Sn0.6Si2.4P3.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.858941176470588,2.58,1.2179999999999995,2.051,-1.3620000000000003,-0.5289999999999999,1.6,117.7470588235294,184.0,58.85555555555556,28.6,-155.4,-125.14444444444445,0.1554347826086956,0.3198671497584541,2552325680693.135,12278644599.949677,4810145268331.521,21210411876836.152,391.7488798683232,4797866623731.572,0.0562650278478638,0.2013407734635356,0.0,0.1176470588235294,0.4705882352941176,0.4117647058823529,0.00879,0.00879,exact,0.00879,1.0,-2.0560111249262283,-0.43565905797101456,2.5930077633596404,75.76470588235294,188.39529411764704,-7.041255651672111
7tu,Li20.4Sn0.48Si1.92P3.6S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8727142857142856,2.58,1.2297272727272728,2.0788,-1.3502727272727273,-0.5012000000000003,1.6,118.06904761904762,184.0,58.131818181818176,26.28,-157.72,-125.86818181818182,0.1428260869565217,0.3159337944664031,3002938830552.705,12278644599.949677,5721720817782.483,24752765248463.11,465.9896107593124,5709442173182.534,0.0614242087620371,0.2198961481825931,0.0,0.119047619047619,0.4761904761904762,0.4047619047619047,0.00782,0.00782,exact,0.00782,1.0,-2.106793246940152,-0.42659678629177133,2.668376234200303,74.47619047619047,188.9104761904762,-7.731353476498043
ui6,Li20.7Sn0.54Si2.16P3.3S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8657869822485205,2.58,1.2237977528089887,2.0649,-1.3562022471910111,-0.5151000000000003,1.6,117.90710059171596,184.0,58.49775280898877,27.44,-156.56,-125.50224719101124,0.1491304347826086,0.3179225696140694,2776299080623.335,12278644599.949677,5260811832105.03,22981588562649.63,428.45216255600326,5248533187505.081,0.0588156341425113,0.2106184608230644,0.0,0.1183431952662721,0.4733727810650887,0.408284023668639,0.011,0.011,exact,0.011,1.0,-1.958607314841775,-0.4311673033433416,2.631902339216683,75.12426035502958,188.65136094674554,-7.3814942548495335
fnu,Li19.2Ba0.4Ge2.0P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8925806451612903,2.58,1.248125,2.0525,-1.331875,-0.5275000000000003,1.69,119.57603686635947,184.0,59.17857142857143,34.21428571428571,-149.78571428571428,-124.82142857142856,0.185947204968944,0.3216226708074534,3256530159256.0903,12278644599.949677,6298015954246.223,24818999390708.57,512.9243625368906,6285737309646.273,0.0640724387791854,0.2118453106722972,0.0,0.1290322580645161,0.4838709677419355,0.3870967741935484,0.000572,0.000572,exact,0.000572,1.0,-3.2426039712069756,-0.42836119468167694,2.7100533273832808,71.2258064516129,202.08350230414752,-7.99761334047332
pfi,Li18.8Ba0.6Ge2.0P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.895910931174089,2.58,1.249527559055118,2.017272727272728,-1.330472440944882,-0.5627272727272725,1.69,120.11046847888952,184.0,59.74240719910011,37.64502164502165,-146.35497835497836,-124.25759280089989,0.204592508940335,0.3246869956472832,3268804211480.3745,12278644599.949677,6345836243178.415,24067631844252.56,516.8189527372119,6333557598578.466,0.0644504600439289,0.2058368434238296,0.0,0.1336032388663967,0.4858299595141699,0.3805668016194332,0.000707,0.000707,exact,0.000707,1.0,-3.1505805862031004,-0.4319870996419012,2.7133384316864504,70.02429149797571,202.98669172932327,-8.008459019969186
f0h,Li18.4Ba0.8Ge2.0P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8992682926829267,2.58,1.250952380952381,1.9841176470588235,-1.329047619047619,-0.5958823529411765,1.69,120.6492450638792,184.0,60.31519274376417,40.87394957983193,-143.12605042016807,-123.68480725623584,0.2221410303251735,0.3277999605639357,3281178052747.135,12278644599.949677,6394415584315.883,23360462388764.543,520.7753618296022,6382136939715.934,0.064834481646208,0.200181815425272,0.0,0.1382113821138211,0.4878048780487805,0.3739837398373983,0.000316,0.000316,exact,0.000316,1.0,-3.500312917381596,-0.43566175711140215,2.7166504293340203,68.81300813008129,203.89722415795586,-8.019040365969197
7iw,Li18.0Ba1.0Ge2.0P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.9026530612244896,2.58,1.2524000000000002,1.9528571428571424,-1.3276,-0.6271428571428574,1.69,121.19241982507288,184.0,60.89714285714285,43.91836734693878,-140.0816326530612,-123.10285714285716,0.2386867790594498,0.3309627329192546,3293652904963.0107,12278644599.949677,6443772194911.55,22693702616447.27,524.7950734674705,6431493550311.601,0.0652246475941236,0.1948499318837747,0.0,0.1428571428571428,0.4897959183673469,0.3673469387755102,9.98e-05,9.98e-05,exact,9.98e-05,1.0,-4.000869458712629,-0.43938612422360235,2.7199897494317518,67.59183673469389,204.81518950437317,-8.0293404749726
ikh,Li19.2P6.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.9080487804878048,2.58,1.2680952380952382,2.19,-1.311904761904762,-0.3900000000000001,1.6,118.17073170731706,184.0,55.47619047619048,17.0,-167.0,-128.52380952380952,0.092391304347826,0.3015010351966873,4801125451390.099,12278644599.949677,9361931934047.385,38922178734970.95,762.4564631576479,9349653289447.434,0.0813154891586264,0.2941176470588235,0.0,0.1219512195121951,0.4878048780487805,0.3902439024390243,0.0012,0.0012,exact,0.0012,1.0,-2.9208187539523753,-0.3955406437937493,2.8822150501824852,71.80487804878047,189.0731707317073,-10.450976439958696
hd3,Li14.0Ge2.0P2.0S16.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8647058823529408,2.58,1.2288888888888887,2.1,-1.3511111111111114,-0.4800000000000004,1.6,118.08823529411764,184.0,59.5,31.5,-152.5,-124.5,0.171195652173913,0.3233695652173913,2438974003639.735,12278644599.949677,4596036545008.434,20246922621882.25,374.3113914240396,4583757900408.484,0.0538642080557397,0.1905370843989769,0.0,0.1176470588235294,0.4705882352941176,0.4117647058823529,0.007,0.007,exact,0.007,1.0,-2.154901959985743,-0.43690821256038653,2.573233044205849,75.76470588235294,188.94117647058823,-6.7060939029395925
ete,Li19.08Si3.48P2.88S23.4Cl0.6,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""Cl"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.898980582524272,2.5945,1.2428301886792454,2.0313207547169814,-1.3516698113207546,-0.5631792452830187,2.18,118.64684466019418,183.925,57.06367924528302,25.75471698113208,-158.1702830188679,-126.86132075471696,0.140028364720033,0.3102551542491941,2620827664459.326,12132920488.712069,5081860441790.094,19954377340884.062,418.848903404422,5069727521301.382,0.060988351887353,0.1995089631049675,0.012135922330097,0.1286407766990291,0.4733009708737864,0.3859223300970874,0.025,0.025,exact,0.025,1.0,-1.6020599913279623,-0.41936252580529976,2.6220573827459916,70.9807645631068,258.6501213592233,-7.737062871083036
k4x,Li20.7Si2.7P3.3S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8651479289940824,2.58,1.2225842696629212,2.0595,-1.3574157303370789,-0.5205000000000002,1.6,117.52366863905324,184.0,57.76966292134831,24.2,-159.8,-126.2303370786517,0.1315217391304347,0.3139655593551538,2816678806182.797,12278644599.949677,5337487940189.852,23322797243627.08,434.6968345522215,5325209295589.902,0.0600946677615547,0.2163101604278074,0.0,0.1183431952662721,0.4733727810650887,0.408284023668639,0.0065,0.0065,exact,0.0065,1.0,-2.1870866433571443,-0.4261817890527656,2.6381864776844917,75.12426035502958,188.0378698224852,-7.585770168170633
ia5,Li2.0La2.0Nb4.0O14.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.669090909090909,3.44,1.32,1.4333333333333336,-2.12,-2.0066666666666664,2.46,116.48787878787878,138.2,78.49166666666666,82.15555555555555,-56.04444444444444,-59.70833333333333,0.594468564077826,0.5679570670525808,170137133938.70212,28978758058.690765,417164291728.722,514767452718.7059,14.395520017933062,388185533670.03125,0.0492236768933157,0.0606932975861494,0.0,0.2727272727272727,0.6363636363636364,0.0909090909090909,<1E-8,1e-08,upper_bound,1e-08,1.0,-8.0,-1.2040689821514712,1.1582273577753845,12.56363636363636,286.56018181818183,-2.9390637078383914
wgw,Li4.0Sr3.0Nb6.0O20.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.580909090909091,3.44,1.2592307692307694,1.3833333333333335,-2.1807692307692306,-2.056666666666666,2.49,115.28787878787878,138.2,80.03846153846153,85.61111111111111,-52.58888888888888,-58.161538461538456,0.619472584016723,0.5791495046198375,170046778334.23224,28978758058.690765,387074501835.0653,503838809868.9742,13.357180492384186,358095743776.3745,0.0443260959331305,0.0574422208746041,0.0,0.2727272727272727,0.6060606060606061,0.1212121212121212,1e-10,1e-10,exact,1e-10,1.0,-10.0,-1.262991419690184,1.125714794529729,16.75151515151515,287.0668181818182,-2.578073933464613
